,time,signal,value
0,0.0,x_ref,0.0
1,0.0,x,0.0
2,0.0,z_ref,0.0
3,0.0,z,0.0
4,0.0,alpha_ref,0.0
5,0.0,alpha,0.0
6,0.0,vel_ref_x,0.0
7,0.0,vel_ref_z,0.0
8,0.0,vel_ref_alpha,0.0
9,0.007569313049316406,x_ref,0.0
10,0.007569313049316406,x,0.0
11,0.007569313049316406,z_ref,0.0
12,0.007569313049316406,z,0.0
13,0.007569313049316406,alpha_ref,0.0
14,0.007569313049316406,alpha,0.0
15,0.007569313049316406,vel_ref_x,0.0
16,0.007569313049316406,vel_ref_z,0.0
17,0.007569313049316406,vel_ref_alpha,0.0
18,0.018338918685913086,x_ref,0.472
19,0.018338918685913086,x,0.0
20,0.018338918685913086,z_ref,86.704
21,0.018338918685913086,z,0.0
22,0.018338918685913086,alpha_ref,0.0
23,0.018338918685913086,alpha,0.0
24,0.018338918685913086,vel_ref_x,3772.0
25,0.018338918685913086,vel_ref_z,0.0
26,0.018338918685913086,vel_ref_alpha,0.0
27,0.027560949325561523,x_ref,0.824
28,0.027560949325561523,x,0.0
29,0.027560949325561523,z_ref,86.704
30,0.027560949325561523,z,0.0
31,0.027560949325561523,alpha_ref,0.0
32,0.027560949325561523,alpha,0.0
33,0.027560949325561523,vel_ref_x,3772.0
34,0.027560949325561523,vel_ref_z,0.0
35,0.027560949325561523,vel_ref_alpha,0.0
36,0.038311004638671875,x_ref,1.232
37,0.038311004638671875,x,0.056
38,0.038311004638671875,z_ref,86.704
39,0.038311004638671875,z,0.0
40,0.038311004638671875,alpha_ref,0.0
41,0.038311004638671875,alpha,0.0
42,0.038311004638671875,vel_ref_x,3772.0
43,0.038311004638671875,vel_ref_z,0.0
44,0.038311004638671875,vel_ref_alpha,0.0
45,0.047987937927246094,x_ref,1.552
46,0.047987937927246094,x,0.456
47,0.047987937927246094,z_ref,86.704
48,0.047987937927246094,z,0.0
49,0.047987937927246094,alpha_ref,0.0
50,0.047987937927246094,alpha,0.0
51,0.047987937927246094,vel_ref_x,3772.0
52,0.047987937927246094,vel_ref_z,0.0
53,0.047987937927246094,vel_ref_alpha,0.0
54,0.058045387268066406,x_ref,1.856
55,0.058045387268066406,x,1.032
56,0.058045387268066406,z_ref,86.704
57,0.058045387268066406,z,0.0
58,0.058045387268066406,alpha_ref,0.0
59,0.058045387268066406,alpha,0.0
60,0.058045387268066406,vel_ref_x,3772.0
61,0.058045387268066406,vel_ref_z,0.0
62,0.058045387268066406,vel_ref_alpha,0.0
63,0.06833553314208984,x_ref,2.168
64,0.06833553314208984,x,1.784
65,0.06833553314208984,z_ref,86.704
66,0.06833553314208984,z,0.0
67,0.06833553314208984,alpha_ref,0.0
68,0.06833553314208984,alpha,0.0
69,0.06833553314208984,vel_ref_x,3772.0
70,0.06833553314208984,vel_ref_z,0.0
71,0.06833553314208984,vel_ref_alpha,0.0
72,0.07807469367980957,x_ref,2.48
73,0.07807469367980957,x,2.12
74,0.07807469367980957,z_ref,86.704
75,0.07807469367980957,z,0.0
76,0.07807469367980957,alpha_ref,0.0
77,0.07807469367980957,alpha,0.0
78,0.07807469367980957,vel_ref_x,3772.0
79,0.07807469367980957,vel_ref_z,0.0
80,0.07807469367980957,vel_ref_alpha,0.0
81,0.08839058876037598,x_ref,2.792
82,0.08839058876037598,x,2.392
83,0.08839058876037598,z_ref,86.704
84,0.08839058876037598,z,0.0
85,0.08839058876037598,alpha_ref,0.0
86,0.08839058876037598,alpha,0.0
87,0.08839058876037598,vel_ref_x,3772.0
88,0.08839058876037598,vel_ref_z,0.0
89,0.08839058876037598,vel_ref_alpha,0.0
90,0.0981900691986084,x_ref,3.104
91,0.0981900691986084,x,2.704
92,0.0981900691986084,z_ref,86.704
93,0.0981900691986084,z,0.0
94,0.0981900691986084,alpha_ref,0.0
95,0.0981900691986084,alpha,0.0
96,0.0981900691986084,vel_ref_x,3772.0
97,0.0981900691986084,vel_ref_z,0.0
98,0.0981900691986084,vel_ref_alpha,0.0
99,0.11037635803222656,x_ref,3.416
100,0.11037635803222656,x,3.04
101,0.11037635803222656,z_ref,86.704
102,0.11037635803222656,z,0.0
103,0.11037635803222656,alpha_ref,0.0
104,0.11037635803222656,alpha,0.0
105,0.11037635803222656,vel_ref_x,3772.0
106,0.11037635803222656,vel_ref_z,0.0
107,0.11037635803222656,vel_ref_alpha,0.0
108,0.11810302734375,x_ref,3.728
109,0.11810302734375,x,3.344
110,0.11810302734375,z_ref,86.704
111,0.11810302734375,z,0.0
112,0.11810302734375,alpha_ref,0.0
113,0.11810302734375,alpha,0.0
114,0.11810302734375,vel_ref_x,3772.0
115,0.11810302734375,vel_ref_z,0.0
116,0.11810302734375,vel_ref_alpha,0.0
117,0.1282186508178711,x_ref,4.048
118,0.1282186508178711,x,3.672
119,0.1282186508178711,z_ref,86.704
120,0.1282186508178711,z,0.0
121,0.1282186508178711,alpha_ref,0.0
122,0.1282186508178711,alpha,0.0
123,0.1282186508178711,vel_ref_x,3772.0
124,0.1282186508178711,vel_ref_z,0.0
125,0.1282186508178711,vel_ref_alpha,0.0
126,0.13779544830322266,x_ref,4.352
127,0.13779544830322266,x,3.672
128,0.13779544830322266,z_ref,86.704
129,0.13779544830322266,z,0.0
130,0.13779544830322266,alpha_ref,0.0
131,0.13779544830322266,alpha,0.0
132,0.13779544830322266,vel_ref_x,3772.0
133,0.13779544830322266,vel_ref_z,0.0
134,0.13779544830322266,vel_ref_alpha,0.0
135,0.14821743965148926,x_ref,4.672
136,0.14821743965148926,x,4.008
137,0.14821743965148926,z_ref,86.704
138,0.14821743965148926,z,0.0
139,0.14821743965148926,alpha_ref,0.0
140,0.14821743965148926,alpha,0.0
141,0.14821743965148926,vel_ref_x,3772.0
142,0.14821743965148926,vel_ref_z,0.0
143,0.14821743965148926,vel_ref_alpha,0.0
144,0.158477783203125,x_ref,4.984
145,0.158477783203125,x,4.52
146,0.158477783203125,z_ref,86.704
147,0.158477783203125,z,0.0
148,0.158477783203125,alpha_ref,0.0
149,0.158477783203125,alpha,0.0
150,0.158477783203125,vel_ref_x,3772.0
151,0.158477783203125,vel_ref_z,0.0
152,0.158477783203125,vel_ref_alpha,0.0
153,0.1687183380126953,x_ref,4.984
154,0.1687183380126953,x,4.624
155,0.1687183380126953,z_ref,86.704
156,0.1687183380126953,z,0.0
157,0.1687183380126953,alpha_ref,0.0
158,0.1687183380126953,alpha,0.0
159,0.1687183380126953,vel_ref_x,3772.0
160,0.1687183380126953,vel_ref_z,0.0
161,0.1687183380126953,vel_ref_alpha,0.0
162,0.17854762077331543,x_ref,5.328
163,0.17854762077331543,x,5.048
164,0.17854762077331543,z_ref,86.704
165,0.17854762077331543,z,0.0
166,0.17854762077331543,alpha_ref,0.0
167,0.17854762077331543,alpha,0.0
168,0.17854762077331543,vel_ref_x,3772.0
169,0.17854762077331543,vel_ref_z,0.0
170,0.17854762077331543,vel_ref_alpha,0.0
171,0.18814826011657715,x_ref,5.632
172,0.18814826011657715,x,5.344
173,0.18814826011657715,z_ref,86.704
174,0.18814826011657715,z,0.0
175,0.18814826011657715,alpha_ref,0.0
176,0.18814826011657715,alpha,0.0
177,0.18814826011657715,vel_ref_x,3772.0
178,0.18814826011657715,vel_ref_z,0.0
179,0.18814826011657715,vel_ref_alpha,0.0
180,0.19848299026489258,x_ref,5.968
181,0.19848299026489258,x,5.672
182,0.19848299026489258,z_ref,86.704
183,0.19848299026489258,z,0.0
184,0.19848299026489258,alpha_ref,0.0
185,0.19848299026489258,alpha,0.0
186,0.19848299026489258,vel_ref_x,3772.0
187,0.19848299026489258,vel_ref_z,0.0
188,0.19848299026489258,vel_ref_alpha,0.0
189,0.20767831802368164,x_ref,6.312
190,0.20767831802368164,x,5.952
191,0.20767831802368164,z_ref,86.704
192,0.20767831802368164,z,0.0
193,0.20767831802368164,alpha_ref,0.0
194,0.20767831802368164,alpha,0.0
195,0.20767831802368164,vel_ref_x,3772.0
196,0.20767831802368164,vel_ref_z,0.0
197,0.20767831802368164,vel_ref_alpha,0.0
198,0.2182159423828125,x_ref,6.632
199,0.2182159423828125,x,6.376
200,0.2182159423828125,z_ref,86.704
201,0.2182159423828125,z,0.0
202,0.2182159423828125,alpha_ref,0.0
203,0.2182159423828125,alpha,0.0
204,0.2182159423828125,vel_ref_x,3772.0
205,0.2182159423828125,vel_ref_z,0.0
206,0.2182159423828125,vel_ref_alpha,0.0
207,0.22832918167114258,x_ref,6.936
208,0.22832918167114258,x,6.712
209,0.22832918167114258,z_ref,86.704
210,0.22832918167114258,z,0.0
211,0.22832918167114258,alpha_ref,0.0
212,0.22832918167114258,alpha,0.0
213,0.22832918167114258,vel_ref_x,3772.0
214,0.22832918167114258,vel_ref_z,0.0
215,0.22832918167114258,vel_ref_alpha,0.0
216,0.2384042739868164,x_ref,7.264
217,0.2384042739868164,x,7.048
218,0.2384042739868164,z_ref,86.704
219,0.2384042739868164,z,0.0
220,0.2384042739868164,alpha_ref,0.0
221,0.2384042739868164,alpha,0.0
222,0.2384042739868164,vel_ref_x,3772.0
223,0.2384042739868164,vel_ref_z,0.0
224,0.2384042739868164,vel_ref_alpha,0.0
225,0.2483351230621338,x_ref,7.576
226,0.2483351230621338,x,7.336
227,0.2483351230621338,z_ref,86.704
228,0.2483351230621338,z,0.0
229,0.2483351230621338,alpha_ref,0.0
230,0.2483351230621338,alpha,0.0
231,0.2483351230621338,vel_ref_x,3772.0
232,0.2483351230621338,vel_ref_z,0.0
233,0.2483351230621338,vel_ref_alpha,0.0
234,0.25782060623168945,x_ref,7.88
235,0.25782060623168945,x,7.608
236,0.25782060623168945,z_ref,86.704
237,0.25782060623168945,z,0.0
238,0.25782060623168945,alpha_ref,0.0
239,0.25782060623168945,alpha,0.0
240,0.25782060623168945,vel_ref_x,3772.0
241,0.25782060623168945,vel_ref_z,0.0
242,0.25782060623168945,vel_ref_alpha,0.0
243,0.2678821086883545,x_ref,8.184
244,0.2678821086883545,x,7.912
245,0.2678821086883545,z_ref,86.704
246,0.2678821086883545,z,0.0
247,0.2678821086883545,alpha_ref,0.0
248,0.2678821086883545,alpha,0.0
249,0.2678821086883545,vel_ref_x,3772.0
250,0.2678821086883545,vel_ref_z,0.0
251,0.2678821086883545,vel_ref_alpha,0.0
252,0.2783195972442627,x_ref,8.496
253,0.2783195972442627,x,8.216
254,0.2783195972442627,z_ref,86.704
255,0.2783195972442627,z,0.0
256,0.2783195972442627,alpha_ref,0.0
257,0.2783195972442627,alpha,0.0
258,0.2783195972442627,vel_ref_x,3772.0
259,0.2783195972442627,vel_ref_z,0.0
260,0.2783195972442627,vel_ref_alpha,0.0
261,0.2879211902618408,x_ref,8.808
262,0.2879211902618408,x,8.536
263,0.2879211902618408,z_ref,86.704
264,0.2879211902618408,z,0.0
265,0.2879211902618408,alpha_ref,0.0
266,0.2879211902618408,alpha,0.0
267,0.2879211902618408,vel_ref_x,3772.0
268,0.2879211902618408,vel_ref_z,0.0
269,0.2879211902618408,vel_ref_alpha,0.0
270,0.29877638816833496,x_ref,9.112
271,0.29877638816833496,x,8.808
272,0.29877638816833496,z_ref,86.704
273,0.29877638816833496,z,0.0
274,0.29877638816833496,alpha_ref,0.0
275,0.29877638816833496,alpha,0.0
276,0.29877638816833496,vel_ref_x,3772.0
277,0.29877638816833496,vel_ref_z,0.0
278,0.29877638816833496,vel_ref_alpha,0.0
279,0.30849742889404297,x_ref,9.432
280,0.30849742889404297,x,8.808
281,0.30849742889404297,z_ref,86.704
282,0.30849742889404297,z,0.0
283,0.30849742889404297,alpha_ref,0.0
284,0.30849742889404297,alpha,0.0
285,0.30849742889404297,vel_ref_x,3772.0
286,0.30849742889404297,vel_ref_z,0.0
287,0.30849742889404297,vel_ref_alpha,0.0
288,0.3187985420227051,x_ref,9.752
289,0.3187985420227051,x,9.056
290,0.3187985420227051,z_ref,86.704
291,0.3187985420227051,z,0.0
292,0.3187985420227051,alpha_ref,0.0
293,0.3187985420227051,alpha,0.0
294,0.3187985420227051,vel_ref_x,3772.0
295,0.3187985420227051,vel_ref_z,0.0
296,0.3187985420227051,vel_ref_alpha,0.0
297,0.330352783203125,x_ref,10.064
298,0.330352783203125,x,9.68
299,0.330352783203125,z_ref,86.704
300,0.330352783203125,z,0.0
301,0.330352783203125,alpha_ref,0.0
302,0.330352783203125,alpha,0.0
303,0.330352783203125,vel_ref_x,3772.0
304,0.330352783203125,vel_ref_z,0.0
305,0.330352783203125,vel_ref_alpha,0.0
306,0.3382878303527832,x_ref,10.368
307,0.3382878303527832,x,9.68
308,0.3382878303527832,z_ref,86.704
309,0.3382878303527832,z,0.0
310,0.3382878303527832,alpha_ref,0.0
311,0.3382878303527832,alpha,0.0
312,0.3382878303527832,vel_ref_x,3772.0
