,time,signal,value
0,0.0,x_ref,0.0
1,0.0,x,0.0
2,0.0,z_ref,0.008
3,0.0,z,0.0
4,0.0,alpha_ref,0.0
5,0.0,alpha,0.0
6,0.0,vel_ref_x,382.0
7,0.0,vel_ref_z,394.0
8,0.0,vel_ref_alpha,2.0
9,0.008229255676269531,x_ref,0.0
10,0.008229255676269531,x,0.0
11,0.008229255676269531,z_ref,0.008
12,0.008229255676269531,z,0.0
13,0.008229255676269531,alpha_ref,0.0
14,0.008229255676269531,alpha,0.0
15,0.008229255676269531,vel_ref_x,382.0
16,0.008229255676269531,vel_ref_z,394.0
17,0.008229255676269531,vel_ref_alpha,2.0
18,0.01786351203918457,x_ref,0.0
19,0.01786351203918457,x,0.0
20,0.01786351203918457,z_ref,0.008
21,0.01786351203918457,z,0.0
22,0.01786351203918457,alpha_ref,0.0
23,0.01786351203918457,alpha,0.0
24,0.01786351203918457,vel_ref_x,382.0
25,0.01786351203918457,vel_ref_z,394.0
26,0.01786351203918457,vel_ref_alpha,2.0
27,0.02803826332092285,x_ref,0.0
28,0.02803826332092285,x,0.0
29,0.02803826332092285,z_ref,0.008
30,0.02803826332092285,z,0.0
31,0.02803826332092285,alpha_ref,0.0
32,0.02803826332092285,alpha,0.0
33,0.02803826332092285,vel_ref_x,382.0
34,0.02803826332092285,vel_ref_z,394.0
35,0.02803826332092285,vel_ref_alpha,2.0
36,0.0383150577545166,x_ref,0.0
37,0.0383150577545166,x,0.0
38,0.0383150577545166,z_ref,0.008
39,0.0383150577545166,z,0.0
40,0.0383150577545166,alpha_ref,0.0
41,0.0383150577545166,alpha,0.0
42,0.0383150577545166,vel_ref_x,382.0
43,0.0383150577545166,vel_ref_z,394.0
44,0.0383150577545166,vel_ref_alpha,2.0
45,0.04973793029785156,x_ref,0.192
46,0.04973793029785156,x,0.0
47,0.04973793029785156,z_ref,0.2
48,0.04973793029785156,z,0.0
49,0.04973793029785156,alpha_ref,0.0
50,0.04973793029785156,alpha,0.0
51,0.04973793029785156,vel_ref_x,1051.0
52,0.04973793029785156,vel_ref_z,1069.0
53,0.04973793029785156,vel_ref_alpha,5.0
54,0.0780632495880127,x_ref,0.192
55,0.0780632495880127,x,6.096
56,0.0780632495880127,z_ref,0.2
57,0.0780632495880127,z,0.0
58,0.0780632495880127,alpha_ref,0.0
59,0.0780632495880127,alpha,0.0
60,0.0780632495880127,vel_ref_x,1051.0
61,0.0780632495880127,vel_ref_z,1069.0
62,0.0780632495880127,vel_ref_alpha,5.0
63,0.08907699584960938,x_ref,0.192
64,0.08907699584960938,x,6.096
65,0.08907699584960938,z_ref,0.2
66,0.08907699584960938,z,0.0
67,0.08907699584960938,alpha_ref,0.0
68,0.08907699584960938,alpha,0.0
69,0.08907699584960938,vel_ref_x,1051.0
70,0.08907699584960938,vel_ref_z,1069.0
71,0.08907699584960938,vel_ref_alpha,5.0
72,0.10094738006591797,x_ref,0.744
73,0.10094738006591797,x,6.096
74,0.10094738006591797,z_ref,0.752
75,0.10094738006591797,z,0.0
76,0.10094738006591797,alpha_ref,0.0
77,0.10094738006591797,alpha,0.0
78,0.10094738006591797,vel_ref_x,1651.0
79,0.10094738006591797,vel_ref_z,1651.0
80,0.10094738006591797,vel_ref_alpha,8.0
81,0.10910725593566895,x_ref,0.744
82,0.10910725593566895,x,6.096
83,0.10910725593566895,z_ref,0.752
84,0.10910725593566895,z,0.0
85,0.10910725593566895,alpha_ref,0.0
86,0.10910725593566895,alpha,0.0
87,0.10910725593566895,vel_ref_x,1651.0
88,0.10910725593566895,vel_ref_z,1651.0
89,0.10910725593566895,vel_ref_alpha,8.0
90,0.11916875839233398,x_ref,0.744
91,0.11916875839233398,x,6.096
92,0.11916875839233398,z_ref,0.752
93,0.11916875839233398,z,0.0
94,0.11916875839233398,alpha_ref,0.0
95,0.11916875839233398,alpha,0.0
96,0.11916875839233398,vel_ref_x,1651.0
97,0.11916875839233398,vel_ref_z,1651.0
98,0.11916875839233398,vel_ref_alpha,8.0
99,0.1289658546447754,x_ref,0.744
100,0.1289658546447754,x,6.096
101,0.1289658546447754,z_ref,0.752
102,0.1289658546447754,z,0.0
103,0.1289658546447754,alpha_ref,0.0
104,0.1289658546447754,alpha,0.0
105,0.1289658546447754,vel_ref_x,1651.0
106,0.1289658546447754,vel_ref_z,1651.0
107,0.1289658546447754,vel_ref_alpha,8.0
108,0.13896679878234863,x_ref,0.744
109,0.13896679878234863,x,6.096
110,0.13896679878234863,z_ref,0.752
111,0.13896679878234863,z,0.0
112,0.13896679878234863,alpha_ref,0.0
113,0.13896679878234863,alpha,0.0
114,0.13896679878234863,vel_ref_x,1651.0
115,0.13896679878234863,vel_ref_z,1651.0
116,0.13896679878234863,vel_ref_alpha,8.0
117,0.1502974033355713,x_ref,1.4
118,0.1502974033355713,x,6.096
119,0.1502974033355713,z_ref,1.408
120,0.1502974033355713,z,0.0
121,0.1502974033355713,alpha_ref,0.036
122,0.1502974033355713,alpha,0.0
123,0.1502974033355713,vel_ref_x,1638.0
124,0.1502974033355713,vel_ref_z,1638.0
125,0.1502974033355713,vel_ref_alpha,8.0
126,0.17316007614135742,x_ref,1.4
127,0.17316007614135742,x,4.392
128,0.17316007614135742,z_ref,1.408
129,0.17316007614135742,z,0.0
130,0.17316007614135742,alpha_ref,0.036
131,0.17316007614135742,alpha,0.0
132,0.17316007614135742,vel_ref_x,1638.0
133,0.17316007614135742,vel_ref_z,1638.0
134,0.17316007614135742,vel_ref_alpha,8.0
135,0.18332839012145996,x_ref,1.4
136,0.18332839012145996,x,4.392
137,0.18332839012145996,z_ref,1.408
138,0.18332839012145996,z,0.0
139,0.18332839012145996,alpha_ref,0.036
140,0.18332839012145996,alpha,0.0
141,0.18332839012145996,vel_ref_x,1638.0
142,0.18332839012145996,vel_ref_z,1638.0
143,0.18332839012145996,vel_ref_alpha,8.0
144,0.19332242012023926,x_ref,1.4
145,0.19332242012023926,x,4.392
146,0.19332242012023926,z_ref,1.408
147,0.19332242012023926,z,0.0
148,0.19332242012023926,alpha_ref,0.036
149,0.19332242012023926,alpha,0.0
150,0.19332242012023926,vel_ref_x,1638.0
151,0.19332242012023926,vel_ref_z,1638.0
152,0.19332242012023926,vel_ref_alpha,8.0
153,0.20336222648620605,x_ref,2.072
154,0.20336222648620605,x,4.392
155,0.20336222648620605,z_ref,2.08
156,0.20336222648620605,z,0.0
157,0.20336222648620605,alpha_ref,0.036
158,0.20336222648620605,alpha,0.0
159,0.20336222648620605,vel_ref_x,1650.0
160,0.20336222648620605,vel_ref_z,1651.0
161,0.20336222648620605,vel_ref_alpha,5.0
162,0.2142038345336914,x_ref,2.072
163,0.2142038345336914,x,4.392
164,0.2142038345336914,z_ref,2.08
165,0.2142038345336914,z,0.0
166,0.2142038345336914,alpha_ref,0.036
167,0.2142038345336914,alpha,0.0
168,0.2142038345336914,vel_ref_x,1650.0
169,0.2142038345336914,vel_ref_z,1651.0
170,0.2142038345336914,vel_ref_alpha,5.0
171,0.22374796867370605,x_ref,2.072
172,0.22374796867370605,x,4.392
173,0.22374796867370605,z_ref,2.08
174,0.22374796867370605,z,0.0
175,0.22374796867370605,alpha_ref,0.036
176,0.22374796867370605,alpha,0.0
177,0.22374796867370605,vel_ref_x,1650.0
178,0.22374796867370605,vel_ref_z,1651.0
179,0.22374796867370605,vel_ref_alpha,5.0
180,0.23338866233825684,x_ref,2.072
181,0.23338866233825684,x,4.392
182,0.23338866233825684,z_ref,2.08
183,0.23338866233825684,z,0.0
184,0.23338866233825684,alpha_ref,0.036
185,0.23338866233825684,alpha,0.0
186,0.23338866233825684,vel_ref_x,1650.0
187,0.23338866233825684,vel_ref_z,1651.0
188,0.23338866233825684,vel_ref_alpha,5.0
189,0.24380135536193848,x_ref,2.072
190,0.24380135536193848,x,4.392
191,0.24380135536193848,z_ref,2.08
192,0.24380135536193848,z,0.0
193,0.24380135536193848,alpha_ref,0.036
194,0.24380135536193848,alpha,0.0
195,0.24380135536193848,vel_ref_x,1650.0
196,0.24380135536193848,vel_ref_z,1651.0
197,0.24380135536193848,vel_ref_alpha,5.0
198,0.25419163703918457,x_ref,2.736
199,0.25419163703918457,x,4.392
200,0.25419163703918457,z_ref,2.744
201,0.25419163703918457,z,0.0
202,0.25419163703918457,alpha_ref,0.072
203,0.25419163703918457,alpha,0.0
204,0.25419163703918457,vel_ref_x,1642.0
205,0.25419163703918457,vel_ref_z,1643.0
206,0.25419163703918457,vel_ref_alpha,8.0
207,0.27618932723999023,x_ref,2.736
208,0.27618932723999023,x,2.944
209,0.27618932723999023,z_ref,2.744
210,0.27618932723999023,z,0.0
211,0.27618932723999023,alpha_ref,0.072
212,0.27618932723999023,alpha,0.0
213,0.27618932723999023,vel_ref_x,1642.0
214,0.27618932723999023,vel_ref_z,1643.0
215,0.27618932723999023,vel_ref_alpha,8.0
216,0.2871887683868408,x_ref,2.736
217,0.2871887683868408,x,2.944
218,0.2871887683868408,z_ref,2.744
219,0.2871887683868408,z,0.0
220,0.2871887683868408,alpha_ref,0.072
221,0.2871887683868408,alpha,0.0
222,0.2871887683868408,vel_ref_x,1642.0
223,0.2871887683868408,vel_ref_z,1643.0
224,0.2871887683868408,vel_ref_alpha,8.0
225,0.2969679832458496,x_ref,2.736
226,0.2969679832458496,x,2.944
227,0.2969679832458496,z_ref,2.744
228,0.2969679832458496,z,0.0
229,0.2969679832458496,alpha_ref,0.072
230,0.2969679832458496,alpha,0.0
231,0.2969679832458496,vel_ref_x,1642.0
232,0.2969679832458496,vel_ref_z,1643.0
233,0.2969679832458496,vel_ref_alpha,8.0
234,0.307222843170166,x_ref,3.408
235,0.307222843170166,x,2.944
236,0.307222843170166,z_ref,3.408
237,0.307222843170166,z,0.0
238,0.307222843170166,alpha_ref,0.072
239,0.307222843170166,alpha,0.0
240,0.307222843170166,vel_ref_x,1640.0
241,0.307222843170166,vel_ref_z,1639.0
242,0.307222843170166,vel_ref_alpha,8.0
243,0.3170454502105713,x_ref,3.408
244,0.3170454502105713,x,2.944
245,0.3170454502105713,z_ref,3.408
246,0.3170454502105713,z,0.0
247,0.3170454502105713,alpha_ref,0.072
248,0.3170454502105713,alpha,0.0
249,0.3170454502105713,vel_ref_x,1640.0
250,0.3170454502105713,vel_ref_z,1639.0
251,0.3170454502105713,vel_ref_alpha,8.0
252,0.3271167278289795,x_ref,3.408
253,0.3271167278289795,x,2.944
254,0.3271167278289795,z_ref,3.408
255,0.3271167278289795,z,0.0
256,0.3271167278289795,alpha_ref,0.072
257,0.3271167278289795,alpha,0.0
258,0.3271167278289795,vel_ref_x,1640.0
259,0.3271167278289795,vel_ref_z,1639.0
260,0.3271167278289795,vel_ref_alpha,8.0
261,0.3368802070617676,x_ref,3.408
262,0.3368802070617676,x,2.944
263,0.3368802070617676,z_ref,3.408
264,0.3368802070617676,z,0.0
265,0.3368802070617676,alpha_ref,0.072
266,0.3368802070617676,alpha,0.0
267,0.3368802070617676,vel_ref_x,1640.0
268,0.3368802070617676,vel_ref_z,1639.0
269,0.3368802070617676,vel_ref_alpha,8.0
270,0.3463006019592285,x_ref,3.408
271,0.3463006019592285,x,2.944
272,0.3463006019592285,z_ref,3.408
273,0.3463006019592285,z,0.0
274,0.3463006019592285,alpha_ref,0.072
275,0.3463006019592285,alpha,0.0
276,0.3463006019592285,vel_ref_x,1640.0
277,0.3463006019592285,vel_ref_z,1639.0
278,0.3463006019592285,vel_ref_alpha,8.0
279,0.37427544593811035,x_ref,4.072
280,0.37427544593811035,x,4.24
281,0.37427544593811035,z_ref,4.08
282,0.37427544593811035,z,0.0
283,0.37427544593811035,alpha_ref,0.108
284,0.37427544593811035,alpha,0.0
285,0.37427544593811035,vel_ref_x,1650.0
286,0.37427544593811035,vel_ref_z,1650.0
287,0.37427544593811035,vel_ref_alpha,8.0
288,0.3843998908996582,x_ref,4.072
289,0.3843998908996582,x,4.24
290,0.3843998908996582,z_ref,4.08
291,0.3843998908996582,z,0.0
292,0.3843998908996582,alpha_ref,0.108
293,0.3843998908996582,alpha,0.0
294,0.3843998908996582,vel_ref_x,1650.0
295,0.3843998908996582,vel_ref_z,1650.0
296,0.3843998908996582,vel_ref_alpha,8.0
297,0.3947892189025879,x_ref,4.072
298,0.3947892189025879,x,4.24
299,0.3947892189025879,z_ref,4.08
300,0.3947892189025879,z,0.0
301,0.3947892189025879,alpha_ref,0.108
302,0.3947892189025879,alpha,0.0
303,0.3947892189025879,vel_ref_x,1650.0
304,0.3947892189025879,vel_ref_z,1650.0
305,0.3947892189025879,vel_ref_alpha,8.0
306,0.40499091148376465,x_ref,4.728
307,0.40499091148376465,x,4.24
308,0.40499091148376465,z_ref,4.752
309,0.40499091148376465,z,0.0
310,0.40499091148376465,alpha_ref,0.108
