,time,signal,value
0,0.0,x_ref,0.0
1,0.0,x,1.248
2,0.009130239486694336,x_ref,0.0
3,0.009130239486694336,x,1.248
4,0.0190277099609375,x_ref,0.0
5,0.0190277099609375,x,1.248
6,0.02886509895324707,x_ref,0.0
7,0.02886509895324707,x,1.248
8,0.03906583786010742,x_ref,0.0
9,0.03906583786010742,x,1.248
10,0.04835343360900879,x_ref,0.12
11,0.04835343360900879,x,1.248
12,0.0584712028503418,x_ref,0.12
13,0.0584712028503418,x,1.248
14,0.0724029541015625,x_ref,0.12
15,0.0724029541015625,x,0.224
16,0.0790560245513916,x_ref,0.12
17,0.0790560245513916,x,0.224
18,0.0892796516418457,x_ref,0.12
19,0.0892796516418457,x,0.224
20,0.10028266906738281,x_ref,0.248
21,0.10028266906738281,x,0.224
22,0.10916471481323242,x_ref,0.248
23,0.10916471481323242,x,0.224
24,0.11872100830078125,x_ref,0.248
25,0.11872100830078125,x,0.224
26,0.12849855422973633,x_ref,0.248
27,0.12849855422973633,x,0.224
28,0.13936424255371094,x_ref,0.248
29,0.13936424255371094,x,0.224
30,0.14898324012756348,x_ref,0.368
31,0.14898324012756348,x,0.224
32,0.1582801342010498,x_ref,0.368
33,0.1582801342010498,x,0.224
34,0.1720125675201416,x_ref,0.368
35,0.1720125675201416,x,0.304
36,0.1784195899963379,x_ref,0.368
37,0.1784195899963379,x,0.304
38,0.1893908977508545,x_ref,0.368
39,0.1893908977508545,x,0.304
40,0.19880223274230957,x_ref,0.504
41,0.19880223274230957,x,0.304
42,0.2093334197998047,x_ref,0.504
43,0.2093334197998047,x,0.304
44,0.21860265731811523,x_ref,0.504
45,0.21860265731811523,x,0.304
46,0.2284867763519287,x_ref,0.504
47,0.2284867763519287,x,0.304
48,0.23851966857910156,x_ref,0.504
49,0.23851966857910156,x,0.304
50,0.25133848190307617,x_ref,0.632
51,0.25133848190307617,x,0.304
52,0.2590024471282959,x_ref,0.632
53,0.2590024471282959,x,0.304
54,0.2733774185180664,x_ref,0.632
55,0.2733774185180664,x,0.568
56,0.27825355529785156,x_ref,0.632
57,0.27825355529785156,x,0.568
58,0.2891726493835449,x_ref,0.632
59,0.2891726493835449,x,0.568
60,0.2986884117126465,x_ref,0.752
61,0.2986884117126465,x,0.568
62,0.3083004951477051,x_ref,0.752
63,0.3083004951477051,x,0.568
64,0.31843113899230957,x_ref,0.752
65,0.31843113899230957,x,0.568
66,0.32843828201293945,x_ref,0.752
67,0.32843828201293945,x,0.568
68,0.33899855613708496,x_ref,0.752
69,0.33899855613708496,x,0.568
70,0.3485276699066162,x_ref,0.88
71,0.3485276699066162,x,0.568
72,0.3587977886199951,x_ref,0.88
73,0.3587977886199951,x,0.568
74,0.3730616569519043,x_ref,0.88
75,0.3730616569519043,x,0.808
76,0.37810254096984863,x_ref,0.88
77,0.37810254096984863,x,0.808
78,0.3891713619232178,x_ref,0.88
79,0.3891713619232178,x,0.808
80,0.398451566696167,x_ref,0.88
81,0.398451566696167,x,0.808
82,0.408447265625,x_ref,1.008
83,0.408447265625,x,0.808
84,0.41895508766174316,x_ref,1.008
85,0.41895508766174316,x,0.808
86,0.4290587902069092,x_ref,1.008
87,0.4290587902069092,x,0.808
88,0.43903636932373047,x_ref,1.008
89,0.43903636932373047,x,0.808
90,0.4484586715698242,x_ref,1.008
91,0.4484586715698242,x,0.808
92,0.4585287570953369,x_ref,1.136
93,0.4585287570953369,x,0.808
94,0.47316789627075195,x_ref,1.136
95,0.47316789627075195,x,1.064
96,0.47861695289611816,x_ref,1.136
97,0.47861695289611816,x,1.064
98,0.4881291389465332,x_ref,1.136
99,0.4881291389465332,x,1.064
100,0.4981539249420166,x_ref,1.136
101,0.4981539249420166,x,1.064
102,0.5084772109985352,x_ref,1.264
103,0.5084772109985352,x,1.064
104,0.5189371109008789,x_ref,1.264
105,0.5189371109008789,x,1.064
106,0.5285875797271729,x_ref,1.264
107,0.5285875797271729,x,1.064
108,0.5393838882446289,x_ref,1.264
109,0.5393838882446289,x,1.064
110,0.5490570068359375,x_ref,1.264
111,0.5490570068359375,x,1.064
112,0.5580790042877197,x_ref,1.384
113,0.5580790042877197,x,1.064
114,0.5735275745391846,x_ref,1.384
115,0.5735275745391846,x,1.304
116,0.5784876346588135,x_ref,1.384
117,0.5784876346588135,x,1.304
118,0.5892674922943115,x_ref,1.384
119,0.5892674922943115,x,1.304
120,0.5990381240844727,x_ref,1.384
121,0.5990381240844727,x,1.304
122,0.6092648506164551,x_ref,1.512
123,0.6092648506164551,x,1.304
124,0.6186044216156006,x_ref,1.512
125,0.6186044216156006,x,1.304
