,time,signal,value
0,0.0,x_ref,0.0
1,0.0,x,0.0
2,0.0,z_ref,0.0
3,0.0,z,0.0
4,0.0,alpha_ref,0.0
5,0.0,alpha,0.0
6,0.0,vel_ref_x,0.0
7,0.0,vel_ref_z,0.0
8,0.0,vel_ref_alpha,2.0
9,0.008960723876953125,x_ref,0.048
10,0.008960723876953125,x,0.0
11,0.008960723876953125,z_ref,0.048
12,0.008960723876953125,z,0.0
13,0.008960723876953125,alpha_ref,0.0
14,0.008960723876953125,alpha,0.0
15,0.008960723876953125,vel_ref_x,579.0
16,0.008960723876953125,vel_ref_z,577.0
17,0.008960723876953125,vel_ref_alpha,4.0
18,0.02123427391052246,x_ref,0.048
19,0.02123427391052246,x,0.0
20,0.02123427391052246,z_ref,0.048
21,0.02123427391052246,z,0.0
22,0.02123427391052246,alpha_ref,0.0
23,0.02123427391052246,alpha,0.0
24,0.02123427391052246,vel_ref_x,579.0
25,0.02123427391052246,vel_ref_z,577.0
26,0.02123427391052246,vel_ref_alpha,4.0
27,0.028795957565307617,x_ref,0.12
28,0.028795957565307617,x,0.0
29,0.028795957565307617,z_ref,0.12
30,0.028795957565307617,z,0.0
31,0.028795957565307617,alpha_ref,0.0
32,0.028795957565307617,alpha,0.0
33,0.028795957565307617,vel_ref_x,898.0
34,0.028795957565307617,vel_ref_z,898.0
35,0.028795957565307617,vel_ref_alpha,4.0
36,0.03917074203491211,x_ref,0.12
37,0.03917074203491211,x,0.088
38,0.03917074203491211,z_ref,0.144
39,0.03917074203491211,z,0.0
40,0.03917074203491211,alpha_ref,0.0
41,0.03917074203491211,alpha,0.0
42,0.03917074203491211,vel_ref_x,898.0
43,0.03917074203491211,vel_ref_z,943.0
44,0.03917074203491211,vel_ref_alpha,4.0
45,0.04869794845581055,x_ref,0.184
46,0.04869794845581055,x,0.224
47,0.04869794845581055,z_ref,0.248
48,0.04869794845581055,z,0.0
49,0.04869794845581055,alpha_ref,0.0
50,0.04869794845581055,alpha,0.0
51,0.04869794845581055,vel_ref_x,1032.0
52,0.04869794845581055,vel_ref_z,1160.0
53,0.04869794845581055,vel_ref_alpha,6.0
54,0.05851006507873535,x_ref,0.264
55,0.05851006507873535,x,0.44
56,0.05851006507873535,z_ref,0.312
57,0.05851006507873535,z,0.0
58,0.05851006507873535,alpha_ref,0.0
59,0.05851006507873535,alpha,0.0
60,0.05851006507873535,vel_ref_x,1193.0
61,0.05851006507873535,vel_ref_z,1279.0
62,0.05851006507873535,vel_ref_alpha,5.0
63,0.06878328323364258,x_ref,0.376
64,0.06878328323364258,x,0.608
65,0.06878328323364258,z_ref,0.408
66,0.06878328323364258,z,0.0
67,0.06878328323364258,alpha_ref,0.0
68,0.06878328323364258,alpha,0.0
69,0.06878328323364258,vel_ref_x,1395.0
70,0.06878328323364258,vel_ref_z,1450.0
71,0.06878328323364258,vel_ref_alpha,6.0
72,0.07887744903564453,x_ref,0.488
73,0.07887744903564453,x,0.568
74,0.07887744903564453,z_ref,0.528
75,0.07887744903564453,z,0.0
76,0.07887744903564453,alpha_ref,0.0
77,0.07887744903564453,alpha,0.0
78,0.07887744903564453,vel_ref_x,1562.0
79,0.07887744903564453,vel_ref_z,1590.0
80,0.07887744903564453,vel_ref_alpha,8.0
81,0.08822965621948242,x_ref,0.616
82,0.08822965621948242,x,0.632
83,0.08822965621948242,z_ref,0.664
84,0.08822965621948242,z,0.0
85,0.08822965621948242,alpha_ref,0.0
86,0.08822965621948242,alpha,0.0
87,0.08822965621948242,vel_ref_x,1639.0
88,0.08822965621948242,vel_ref_z,1644.0
89,0.08822965621948242,vel_ref_alpha,8.0
90,0.09850358963012695,x_ref,0.76
91,0.09850358963012695,x,0.736
92,0.09850358963012695,z_ref,0.664
93,0.09850358963012695,z,0.0
94,0.09850358963012695,alpha_ref,0.0
95,0.09850358963012695,alpha,0.0
96,0.09850358963012695,vel_ref_x,1649.0
97,0.09850358963012695,vel_ref_z,1644.0
98,0.09850358963012695,vel_ref_alpha,8.0
99,0.10879278182983398,x_ref,0.888
100,0.10879278182983398,x,0.856
101,0.10879278182983398,z_ref,0.936
102,0.10879278182983398,z,0.0
103,0.10879278182983398,alpha_ref,0.036
104,0.10879278182983398,alpha,0.0
105,0.10879278182983398,vel_ref_x,1642.0
106,0.10879278182983398,vel_ref_z,1647.0
107,0.10879278182983398,vel_ref_alpha,8.0
108,0.11815118789672852,x_ref,1.024
109,0.11815118789672852,x,0.856
110,0.11815118789672852,z_ref,0.936
111,0.11815118789672852,z,0.0
112,0.11815118789672852,alpha_ref,0.036
113,0.11815118789672852,alpha,0.0
114,0.11815118789672852,vel_ref_x,1647.0
115,0.11815118789672852,vel_ref_z,1647.0
116,0.11815118789672852,vel_ref_alpha,8.0
117,0.12922978401184082,x_ref,1.16
118,0.12922978401184082,x,1.04
119,0.12922978401184082,z_ref,1.08
120,0.12922978401184082,z,0.0
121,0.12922978401184082,alpha_ref,0.036
122,0.12922978401184082,alpha,0.0
123,0.12922978401184082,vel_ref_x,1644.0
124,0.12922978401184082,vel_ref_z,1641.0
125,0.12922978401184082,vel_ref_alpha,8.0
126,0.13863039016723633,x_ref,1.296
127,0.13863039016723633,x,1.04
128,0.13863039016723633,z_ref,1.224
129,0.13863039016723633,z,0.0
130,0.13863039016723633,alpha_ref,0.036
131,0.13863039016723633,alpha,0.0
132,0.13863039016723633,vel_ref_x,1644.0
133,0.13863039016723633,vel_ref_z,1651.0
134,0.13863039016723633,vel_ref_alpha,5.0
135,0.14785099029541016,x_ref,1.432
136,0.14785099029541016,x,1.16
137,0.14785099029541016,z_ref,1.352
138,0.14785099029541016,z,0.0
139,0.14785099029541016,alpha_ref,0.036
140,0.14785099029541016,alpha,0.0
141,0.14785099029541016,vel_ref_x,1638.0
142,0.14785099029541016,vel_ref_z,1638.0
143,0.14785099029541016,vel_ref_alpha,8.0
144,0.15857458114624023,x_ref,1.568
145,0.15857458114624023,x,1.28
146,0.15857458114624023,z_ref,1.536
147,0.15857458114624023,z,0.0
148,0.15857458114624023,alpha_ref,0.036
149,0.15857458114624023,alpha,0.0
150,0.15857458114624023,vel_ref_x,1648.0
151,0.15857458114624023,vel_ref_z,1645.0
152,0.15857458114624023,vel_ref_alpha,8.0
153,0.1680464744567871,x_ref,1.696
154,0.1680464744567871,x,1.424
155,0.1680464744567871,z_ref,1.664
156,0.1680464744567871,z,0.0
157,0.1680464744567871,alpha_ref,0.036
158,0.1680464744567871,alpha,0.0
159,0.1680464744567871,vel_ref_x,1640.0
160,0.1680464744567871,vel_ref_z,1643.0
161,0.1680464744567871,vel_ref_alpha,8.0
162,0.178328275680542,x_ref,1.84
163,0.178328275680542,x,1.6
164,0.178328275680542,z_ref,1.808
165,0.178328275680542,z,0.0
166,0.178328275680542,alpha_ref,0.036
167,0.178328275680542,alpha,0.0
168,0.178328275680542,vel_ref_x,1651.0
169,0.178328275680542,vel_ref_z,1647.0
170,0.178328275680542,vel_ref_alpha,8.0
171,0.18779683113098145,x_ref,1.968
172,0.18779683113098145,x,1.736
173,0.18779683113098145,z_ref,1.936
174,0.18779683113098145,z,0.0
175,0.18779683113098145,alpha_ref,0.036
176,0.18779683113098145,alpha,0.0
177,0.18779683113098145,vel_ref_x,1639.0
178,0.18779683113098145,vel_ref_z,1640.0
179,0.18779683113098145,vel_ref_alpha,8.0
180,0.19813942909240723,x_ref,2.112
181,0.19813942909240723,x,1.872
182,0.19813942909240723,z_ref,2.072
183,0.19813942909240723,z,0.0
184,0.19813942909240723,alpha_ref,0.036
185,0.19813942909240723,alpha,0.0
186,0.19813942909240723,vel_ref_x,1648.0
187,0.19813942909240723,vel_ref_z,1650.0
188,0.19813942909240723,vel_ref_alpha,5.0
189,0.2084333896636963,x_ref,2.248
190,0.2084333896636963,x,1.984
191,0.2084333896636963,z_ref,2.208
192,0.2084333896636963,z,0.0
193,0.2084333896636963,alpha_ref,0.036
194,0.2084333896636963,alpha,0.0
195,0.2084333896636963,vel_ref_x,1643.0
196,0.2084333896636963,vel_ref_z,1638.0
197,0.2084333896636963,vel_ref_alpha,8.0
198,0.21821141242980957,x_ref,2.248
199,0.21821141242980957,x,2.088
200,0.21821141242980957,z_ref,2.344
201,0.21821141242980957,z,0.0
202,0.21821141242980957,alpha_ref,0.072
203,0.21821141242980957,alpha,0.0
204,0.21821141242980957,vel_ref_x,1643.0
205,0.21821141242980957,vel_ref_z,1649.0
206,0.21821141242980957,vel_ref_alpha,8.0
207,0.22792696952819824,x_ref,2.4
208,0.22792696952819824,x,2.184
209,0.22792696952819824,z_ref,2.48
210,0.22792696952819824,z,0.0
211,0.22792696952819824,alpha_ref,0.072
212,0.22792696952819824,alpha,0.0
213,0.22792696952819824,vel_ref_x,1642.0
214,0.22792696952819824,vel_ref_z,1640.0
215,0.22792696952819824,vel_ref_alpha,8.0
216,0.23874354362487793,x_ref,2.536
217,0.23874354362487793,x,2.312
218,0.23874354362487793,z_ref,2.608
219,0.23874354362487793,z,0.0
220,0.23874354362487793,alpha_ref,0.072
221,0.23874354362487793,alpha,0.0
222,0.23874354362487793,vel_ref_x,1647.0
223,0.23874354362487793,vel_ref_z,1646.0
224,0.23874354362487793,vel_ref_alpha,8.0
225,0.24871134757995605,x_ref,2.688
226,0.24871134757995605,x,2.512
227,0.24871134757995605,z_ref,2.752
228,0.24871134757995605,z,0.0
229,0.24871134757995605,alpha_ref,0.072
230,0.24871134757995605,alpha,0.0
231,0.24871134757995605,vel_ref_x,1638.0
232,0.24871134757995605,vel_ref_z,1643.0
233,0.24871134757995605,vel_ref_alpha,8.0
234,0.2582724094390869,x_ref,2.84
235,0.2582724094390869,x,2.656
236,0.2582724094390869,z_ref,2.888
237,0.2582724094390869,z,0.0
238,0.2582724094390869,alpha_ref,0.072
239,0.2582724094390869,alpha,0.0
240,0.2582724094390869,vel_ref_x,1648.0
241,0.2582724094390869,vel_ref_z,1643.0
242,0.2582724094390869,vel_ref_alpha,6.0
243,0.2678532600402832,x_ref,2.984
244,0.2678532600402832,x,2.808
245,0.2678532600402832,z_ref,3.024
246,0.2678532600402832,z,0.0
247,0.2678532600402832,alpha_ref,0.072
248,0.2678532600402832,alpha,0.0
249,0.2678532600402832,vel_ref_x,1642.0
250,0.2678532600402832,vel_ref_z,1647.0
251,0.2678532600402832,vel_ref_alpha,7.0
252,0.2805025577545166,x_ref,3.136
253,0.2805025577545166,x,2.976
254,0.2805025577545166,z_ref,3.16
255,0.2805025577545166,z,0.0
256,0.2805025577545166,alpha_ref,0.072
257,0.2805025577545166,alpha,0.0
258,0.2805025577545166,vel_ref_x,1643.0
259,0.2805025577545166,vel_ref_z,1640.0
260,0.2805025577545166,vel_ref_alpha,8.0
261,0.28886938095092773,x_ref,3.288
262,0.28886938095092773,x,3.128
263,0.28886938095092773,z_ref,3.296
264,0.28886938095092773,z,0.0
265,0.28886938095092773,alpha_ref,0.072
266,0.28886938095092773,alpha,0.0
267,0.28886938095092773,vel_ref_x,1649.0
268,0.28886938095092773,vel_ref_z,1650.0
269,0.28886938095092773,vel_ref_alpha,8.0
270,0.2983243465423584,x_ref,3.424
271,0.2983243465423584,x,3.272
272,0.2983243465423584,z_ref,3.432
273,0.2983243465423584,z,0.0
274,0.2983243465423584,alpha_ref,0.072
275,0.2983243465423584,alpha,0.0
276,0.2983243465423584,vel_ref_x,1638.0
277,0.2983243465423584,vel_ref_z,1637.0
278,0.2983243465423584,vel_ref_alpha,8.0
279,0.3078303337097168,x_ref,3.552
280,0.3078303337097168,x,3.272
281,0.3078303337097168,z_ref,3.432
282,0.3078303337097168,z,0.0
283,0.3078303337097168,alpha_ref,0.072
284,0.3078303337097168,alpha,0.0
285,0.3078303337097168,vel_ref_x,1650.0
286,0.3078303337097168,vel_ref_z,1637.0
287,0.3078303337097168,vel_ref_alpha,8.0
288,0.31868672370910645,x_ref,3.688
289,0.31868672370910645,x,3.392
290,0.31868672370910645,z_ref,3.592
291,0.31868672370910645,z,0.0
292,0.31868672370910645,alpha_ref,0.072
293,0.31868672370910645,alpha,0.0
294,0.31868672370910645,vel_ref_x,1639.0
295,0.31868672370910645,vel_ref_z,1646.0
296,0.31868672370910645,vel_ref_alpha,8.0
297,0.3283963203430176,x_ref,3.688
298,0.3283963203430176,x,3.52
299,0.3283963203430176,z_ref,3.728
300,0.3283963203430176,z,0.0
301,0.3283963203430176,alpha_ref,0.072
302,0.3283963203430176,alpha,0.0
303,0.3283963203430176,vel_ref_x,1639.0
304,0.3283963203430176,vel_ref_z,1643.0
305,0.3283963203430176,vel_ref_alpha,7.0
306,0.3384268283843994,x_ref,3.848
307,0.3384268283843994,x,3.656
308,0.3384268283843994,z_ref,3.904
309,0.3384268283843994,z,0.0
310,0.3384268283843994,alpha_ref,0.108
