,time,signal,value
0,0.0,x_ref,0.032
1,0.0,x,0.0
2,0.0,z_ref,86.704
3,0.0,z,0.0
4,0.0,alpha_ref,0.0
5,0.0,alpha,0.0
6,0.0,vel_ref_x,3324.0
7,0.0,vel_ref_z,0.0
8,0.0,vel_ref_alpha,0.0
9,0.010923147201538086,x_ref,0.032
10,0.010923147201538086,x,0.0
11,0.010923147201538086,z_ref,86.704
12,0.010923147201538086,z,0.0
13,0.010923147201538086,alpha_ref,0.0
14,0.010923147201538086,alpha,0.0
15,0.010923147201538086,vel_ref_x,3324.0
16,0.010923147201538086,vel_ref_z,0.0
17,0.010923147201538086,vel_ref_alpha,0.0
18,0.019270896911621094,x_ref,0.032
19,0.019270896911621094,x,0.0
20,0.019270896911621094,z_ref,86.704
21,0.019270896911621094,z,0.0
22,0.019270896911621094,alpha_ref,0.0
23,0.019270896911621094,alpha,0.0
24,0.019270896911621094,vel_ref_x,3324.0
25,0.019270896911621094,vel_ref_z,0.0
26,0.019270896911621094,vel_ref_alpha,0.0
27,0.029820680618286133,x_ref,0.032
28,0.029820680618286133,x,0.0
29,0.029820680618286133,z_ref,86.704
30,0.029820680618286133,z,0.0
31,0.029820680618286133,alpha_ref,0.0
32,0.029820680618286133,alpha,0.0
33,0.029820680618286133,vel_ref_x,3324.0
34,0.029820680618286133,vel_ref_z,0.0
35,0.029820680618286133,vel_ref_alpha,0.0
36,0.04017949104309082,x_ref,0.032
37,0.04017949104309082,x,0.0
38,0.04017949104309082,z_ref,86.704
39,0.04017949104309082,z,0.0
40,0.04017949104309082,alpha_ref,0.0
41,0.04017949104309082,alpha,0.0
42,0.04017949104309082,vel_ref_x,3324.0
43,0.04017949104309082,vel_ref_z,0.0
44,0.04017949104309082,vel_ref_alpha,0.0
45,0.05232954025268555,x_ref,1.504
46,0.05232954025268555,x,0.0
47,0.05232954025268555,z_ref,86.704
48,0.05232954025268555,z,0.0
49,0.05232954025268555,alpha_ref,0.0
50,0.05232954025268555,alpha,0.0
51,0.05232954025268555,vel_ref_x,3772.0
52,0.05232954025268555,vel_ref_z,0.0
53,0.05232954025268555,vel_ref_alpha,0.0
54,0.07491660118103027,x_ref,1.504
55,0.07491660118103027,x,1.968
56,0.07491660118103027,z_ref,86.704
57,0.07491660118103027,z,0.0
58,0.07491660118103027,alpha_ref,0.0
59,0.07491660118103027,alpha,0.0
60,0.07491660118103027,vel_ref_x,3772.0
61,0.07491660118103027,vel_ref_z,0.0
62,0.07491660118103027,vel_ref_alpha,0.0
63,0.08606982231140137,x_ref,1.504
64,0.08606982231140137,x,1.968
65,0.08606982231140137,z_ref,86.704
66,0.08606982231140137,z,0.0
67,0.08606982231140137,alpha_ref,0.0
68,0.08606982231140137,alpha,0.0
69,0.08606982231140137,vel_ref_x,3772.0
70,0.08606982231140137,vel_ref_z,0.0
71,0.08606982231140137,vel_ref_alpha,0.0
72,0.09617328643798828,x_ref,1.504
73,0.09617328643798828,x,1.968
74,0.09617328643798828,z_ref,86.704
75,0.09617328643798828,z,0.0
76,0.09617328643798828,alpha_ref,0.0
77,0.09617328643798828,alpha,0.0
78,0.09617328643798828,vel_ref_x,3772.0
79,0.09617328643798828,vel_ref_z,0.0
80,0.09617328643798828,vel_ref_alpha,0.0
81,0.10509061813354492,x_ref,3.024
82,0.10509061813354492,x,1.968
83,0.10509061813354492,z_ref,86.704
84,0.10509061813354492,z,0.0
85,0.10509061813354492,alpha_ref,0.0
86,0.10509061813354492,alpha,0.0
87,0.10509061813354492,vel_ref_x,3772.0
88,0.10509061813354492,vel_ref_z,0.0
89,0.10509061813354492,vel_ref_alpha,0.0
90,0.11596918106079102,x_ref,3.024
91,0.11596918106079102,x,1.968
92,0.11596918106079102,z_ref,86.704
93,0.11596918106079102,z,0.0
94,0.11596918106079102,alpha_ref,0.0
95,0.11596918106079102,alpha,0.0
96,0.11596918106079102,vel_ref_x,3772.0
97,0.11596918106079102,vel_ref_z,0.0
98,0.11596918106079102,vel_ref_alpha,0.0
99,0.12514805793762207,x_ref,3.024
100,0.12514805793762207,x,1.968
101,0.12514805793762207,z_ref,86.704
102,0.12514805793762207,z,0.0
103,0.12514805793762207,alpha_ref,0.0
104,0.12514805793762207,alpha,0.0
105,0.12514805793762207,vel_ref_x,3772.0
106,0.12514805793762207,vel_ref_z,0.0
107,0.12514805793762207,vel_ref_alpha,0.0
108,0.13511872291564941,x_ref,3.024
109,0.13511872291564941,x,1.968
110,0.13511872291564941,z_ref,86.704
111,0.13511872291564941,z,0.0
112,0.13511872291564941,alpha_ref,0.0
113,0.13511872291564941,alpha,0.0
114,0.13511872291564941,vel_ref_x,3772.0
115,0.13511872291564941,vel_ref_z,0.0
116,0.13511872291564941,vel_ref_alpha,0.0
117,0.14505434036254883,x_ref,3.024
118,0.14505434036254883,x,1.968
119,0.14505434036254883,z_ref,86.704
120,0.14505434036254883,z,0.0
121,0.14505434036254883,alpha_ref,0.0
122,0.14505434036254883,alpha,0.0
123,0.14505434036254883,vel_ref_x,3772.0
124,0.14505434036254883,vel_ref_z,0.0
125,0.14505434036254883,vel_ref_alpha,0.0
126,0.1740574836730957,x_ref,4.568
127,0.1740574836730957,x,4.736
128,0.1740574836730957,z_ref,86.704
129,0.1740574836730957,z,0.0
130,0.1740574836730957,alpha_ref,0.0
131,0.1740574836730957,alpha,0.0
132,0.1740574836730957,vel_ref_x,3772.0
133,0.1740574836730957,vel_ref_z,0.0
134,0.1740574836730957,vel_ref_alpha,0.0
135,0.18373632431030273,x_ref,4.568
136,0.18373632431030273,x,4.736
137,0.18373632431030273,z_ref,86.704
138,0.18373632431030273,z,0.0
139,0.18373632431030273,alpha_ref,0.0
140,0.18373632431030273,alpha,0.0
141,0.18373632431030273,vel_ref_x,3772.0
142,0.18373632431030273,vel_ref_z,0.0
143,0.18373632431030273,vel_ref_alpha,0.0
144,0.19464850425720215,x_ref,4.568
145,0.19464850425720215,x,4.736
146,0.19464850425720215,z_ref,86.704
147,0.19464850425720215,z,0.0
148,0.19464850425720215,alpha_ref,0.0
149,0.19464850425720215,alpha,0.0
150,0.19464850425720215,vel_ref_x,3772.0
151,0.19464850425720215,vel_ref_z,0.0
152,0.19464850425720215,vel_ref_alpha,0.0
153,0.20485544204711914,x_ref,6.176
154,0.20485544204711914,x,4.736
