,time,signal,value
0,0.0,x_ref,0.0
1,0.0,x,0.0
2,0.013234853744506836,x_ref,0.0
3,0.013234853744506836,x,0.0
4,0.01878833770751953,x_ref,0.0
5,0.01878833770751953,x,0.0
6,0.029131412506103516,x_ref,0.0
7,0.029131412506103516,x,0.0
8,0.03975987434387207,x_ref,0.0
9,0.03975987434387207,x,0.0
10,0.048929452896118164,x_ref,0.0
11,0.048929452896118164,x,0.0
12,0.05873894691467285,x_ref,0.12
13,0.05873894691467285,x,0.0
14,0.06931805610656738,x_ref,0.12
15,0.06931805610656738,x,0.0
16,0.07883739471435547,x_ref,0.12
17,0.07883739471435547,x,0.0
18,0.08874320983886719,x_ref,0.12
19,0.08874320983886719,x,0.0
20,0.09853601455688477,x_ref,0.12
21,0.09853601455688477,x,0.0
22,0.11378908157348633,x_ref,0.248
23,0.11378908157348633,x,0.384
24,0.1192786693572998,x_ref,0.248
25,0.1192786693572998,x,0.384
26,0.12917113304138184,x_ref,0.248
27,0.12917113304138184,x,0.384
28,0.1394495964050293,x_ref,0.248
29,0.1394495964050293,x,0.384
30,0.14894318580627441,x_ref,0.248
31,0.14894318580627441,x,0.384
32,0.1597156524658203,x_ref,0.376
33,0.1597156524658203,x,0.384
34,0.1696321964263916,x_ref,0.376
35,0.1696321964263916,x,0.384
36,0.17873883247375488,x_ref,0.376
37,0.17873883247375488,x,0.384
38,0.189605712890625,x_ref,0.376
39,0.189605712890625,x,0.384
40,0.19885587692260742,x_ref,0.376
41,0.19885587692260742,x,0.384
42,0.21344614028930664,x_ref,0.504
43,0.21344614028930664,x,0.208
44,0.21905755996704102,x_ref,0.504
45,0.21905755996704102,x,0.208
46,0.22900700569152832,x_ref,0.504
47,0.22900700569152832,x,0.208
48,0.23963236808776855,x_ref,0.504
49,0.23963236808776855,x,0.208
50,0.2491164207458496,x_ref,0.504
51,0.2491164207458496,x,0.208
52,0.25881195068359375,x_ref,0.632
53,0.25881195068359375,x,0.208
54,0.2695934772491455,x_ref,0.632
55,0.2695934772491455,x,0.208
56,0.2786116600036621,x_ref,0.632
57,0.2786116600036621,x,0.208
58,0.2896537780761719,x_ref,0.632
59,0.2896537780761719,x,0.208
60,0.29892516136169434,x_ref,0.632
61,0.29892516136169434,x,0.208
62,0.31348419189453125,x_ref,0.752
63,0.31348419189453125,x,0.776
64,0.3193190097808838,x_ref,0.752
65,0.3193190097808838,x,0.776
66,0.3294963836669922,x_ref,0.752
67,0.3294963836669922,x,0.776
68,0.33964967727661133,x_ref,0.752
69,0.33964967727661133,x,0.776
70,0.34885239601135254,x_ref,0.752
71,0.34885239601135254,x,0.776
72,0.3596518039703369,x_ref,0.88
73,0.3596518039703369,x,0.776
74,0.3697819709777832,x_ref,0.88
75,0.3697819709777832,x,0.776
76,0.3793063163757324,x_ref,0.88
77,0.3793063163757324,x,0.776
78,0.3896358013153076,x_ref,0.88
79,0.3896358013153076,x,0.776
80,0.39900851249694824,x_ref,0.88
81,0.39900851249694824,x,0.776
82,0.4103372097015381,x_ref,1.024
83,0.4103372097015381,x,0.896
84,0.4199645519256592,x_ref,1.024
85,0.4199645519256592,x,0.896
86,0.4293694496154785,x_ref,1.024
87,0.4293694496154785,x,0.896
88,0.43948912620544434,x_ref,1.024
89,0.43948912620544434,x,0.896
90,0.4488043785095215,x_ref,1.024
91,0.4488043785095215,x,0.896
92,0.45998263359069824,x_ref,1.144
93,0.45998263359069824,x,0.896
94,0.4689359664916992,x_ref,1.144
95,0.4689359664916992,x,0.896
96,0.4790923595428467,x_ref,1.144
97,0.4790923595428467,x,0.896
98,0.48880791664123535,x_ref,1.144
99,0.48880791664123535,x,0.896
100,0.49889421463012695,x_ref,1.144
101,0.49889421463012695,x,0.896
102,0.5094914436340332,x_ref,1.144
103,0.5094914436340332,x,1.168
104,0.5188055038452148,x_ref,1.28
105,0.5188055038452148,x,1.168
106,0.5288033485412598,x_ref,1.28
107,0.5288033485412598,x,1.168
108,0.5388245582580566,x_ref,1.28
109,0.5388245582580566,x,1.168
110,0.5494282245635986,x_ref,1.28
111,0.5494282245635986,x,1.168
112,0.5592849254608154,x_ref,1.28
113,0.5592849254608154,x,1.168
114,0.5691356658935547,x_ref,1.408
115,0.5691356658935547,x,1.168
116,0.5793428421020508,x_ref,1.408
117,0.5793428421020508,x,1.168
118,0.5896313190460205,x_ref,1.408
119,0.5896313190460205,x,1.168
120,0.5989530086517334,x_ref,1.408
121,0.5989530086517334,x,1.168
122,0.6095747947692871,x_ref,1.408
123,0.6095747947692871,x,1.464
124,0.6192371845245361,x_ref,1.528
125,0.6192371845245361,x,1.464
126,0.629056453704834,x_ref,1.528
127,0.629056453704834,x,1.464
128,0.6392238140106201,x_ref,1.528
129,0.6392238140106201,x,1.464
130,0.6498641967773438,x_ref,1.528
131,0.6498641967773438,x,1.464
132,0.6595878601074219,x_ref,1.528
133,0.6595878601074219,x,1.464
134,0.6695005893707275,x_ref,1.656
135,0.6695005893707275,x,1.464
136,0.6788146495819092,x_ref,1.656
137,0.6788146495819092,x,1.464
138,0.6888301372528076,x_ref,1.656
139,0.6888301372528076,x,1.464
140,0.6993873119354248,x_ref,1.656
141,0.6993873119354248,x,1.464
142,0.7100057601928711,x_ref,1.656
143,0.7100057601928711,x,1.584
144,0.719693660736084,x_ref,1.784
145,0.719693660736084,x,1.584
146,0.7289409637451172,x_ref,1.784
147,0.7289409637451172,x,1.584
148,0.7389364242553711,x_ref,1.784
149,0.7389364242553711,x,1.584
150,0.7495839595794678,x_ref,1.784
151,0.7495839595794678,x,1.584
152,0.759300708770752,x_ref,1.784
153,0.759300708770752,x,1.584
154,0.7689952850341797,x_ref,1.912
155,0.7689952850341797,x,1.584
156,0.7792534828186035,x_ref,1.912
157,0.7792534828186035,x,1.584
158,0.7896413803100586,x_ref,1.912
159,0.7896413803100586,x,1.584
160,0.7995433807373047,x_ref,1.912
161,0.7995433807373047,x,1.584
162,0.8102757930755615,x_ref,1.912
163,0.8102757930755615,x,1.912
164,0.8188178539276123,x_ref,2.04
165,0.8188178539276123,x,1.912
166,0.829073429107666,x_ref,2.04
167,0.829073429107666,x,1.912
168,0.839423656463623,x_ref,2.04
169,0.839423656463623,x,1.912
170,0.8488450050354004,x_ref,2.04
171,0.8488450050354004,x,1.912
172,0.8597128391265869,x_ref,2.04
173,0.8597128391265869,x,1.912
174,0.8700778484344482,x_ref,2.16
175,0.8700778484344482,x,1.912
176,0.8792672157287598,x_ref,2.16
177,0.8792672157287598,x,1.912
178,0.8893599510192871,x_ref,2.16
179,0.8893599510192871,x,1.912
180,0.8993134498596191,x_ref,2.16
181,0.8993134498596191,x,1.912
182,0.9102647304534912,x_ref,2.16
183,0.9102647304534912,x,2.216
184,0.9199845790863037,x_ref,2.288
185,0.9199845790863037,x,2.216
186,0.929408073425293,x_ref,2.288
187,0.929408073425293,x,2.216
188,0.9394104480743408,x_ref,2.288
189,0.9394104480743408,x,2.216
190,0.9489686489105225,x_ref,2.288
191,0.9489686489105225,x,2.216
192,0.958991289138794,x_ref,2.288
193,0.958991289138794,x,2.216
194,0.9694259166717529,x_ref,2.416
195,0.9694259166717529,x,2.216
196,0.9788970947265625,x_ref,2.416
197,0.9788970947265625,x,2.216
198,0.988865852355957,x_ref,2.416
199,0.988865852355957,x,2.216
200,0.999854564666748,x_ref,2.416
201,0.999854564666748,x,2.216
202,1.0106923580169678,x_ref,2.416
203,1.0106923580169678,x,2.432
204,1.0208158493041992,x_ref,2.536
205,1.0208158493041992,x,2.432
206,1.029470682144165,x_ref,2.536
207,1.029470682144165,x,2.432
208,1.0396451950073242,x_ref,2.536
209,1.0396451950073242,x,2.432
210,1.0489709377288818,x_ref,2.536
211,1.0489709377288818,x,2.432
212,1.0588104724884033,x_ref,2.536
213,1.0588104724884033,x,2.432
214,1.0702507495880127,x_ref,2.672
215,1.0702507495880127,x,2.432
216,1.0788638591766357,x_ref,2.672
217,1.0788638591766357,x,2.432
218,1.0894460678100586,x_ref,2.672
219,1.0894460678100586,x,2.432
220,1.0988960266113281,x_ref,2.672
221,1.0988960266113281,x,2.432
222,1.109954595565796,x_ref,2.672
223,1.109954595565796,x,2.624
224,1.1189188957214355,x_ref,2.792
225,1.1189188957214355,x,2.624
226,1.1287882328033447,x_ref,2.792
227,1.1287882328033447,x,2.624
228,1.138814926147461,x_ref,2.792
229,1.138814926147461,x,2.624
230,1.1493539810180664,x_ref,2.792
231,1.1493539810180664,x,2.624
232,1.1594412326812744,x_ref,2.792
233,1.1594412326812744,x,2.624
234,1.1704323291778564,x_ref,2.92
235,1.1704323291778564,x,2.624
236,1.1815264225006104,x_ref,2.92
237,1.1815264225006104,x,2.624
238,1.1884808540344238,x_ref,2.92
239,1.1884808540344238,x,2.624
240,1.1995306015014648,x_ref,2.92
241,1.1995306015014648,x,2.624
242,1.2115039825439453,x_ref,2.92
243,1.2115039825439453,x,2.928
244,1.2187511920928955,x_ref,3.048
245,1.2187511920928955,x,2.928
246,1.229564905166626,x_ref,3.048
247,1.229564905166626,x,2.928
248,1.239680290222168,x_ref,3.048
249,1.239680290222168,x,2.928
250,1.2488982677459717,x_ref,3.048
251,1.2488982677459717,x,2.928
252,1.259730577468872,x_ref,3.048
253,1.259730577468872,x,2.928
254,1.2695722579956055,x_ref,3.168
255,1.2695722579956055,x,2.928
256,1.2787909507751465,x_ref,3.168
257,1.2787909507751465,x,2.928
258,1.288806676864624,x_ref,3.168
259,1.288806676864624,x,2.928
260,1.2988920211791992,x_ref,3.168
261,1.2988920211791992,x,2.928
262,1.309709072113037,x_ref,3.168
263,1.309709072113037,x,3.216
264,1.3210372924804688,x_ref,3.296
265,1.3210372924804688,x,3.216
266,1.3294687271118164,x_ref,3.296
267,1.3294687271118164,x,3.216
268,1.3396449089050293,x_ref,3.296
269,1.3396449089050293,x,3.216
270,1.3491840362548828,x_ref,3.296
271,1.3491840362548828,x,3.216
272,1.3585193157196045,x_ref,3.296
273,1.3585193157196045,x,3.216
274,1.369295358657837,x_ref,3.424
275,1.369295358657837,x,3.216
276,1.378791332244873,x_ref,3.424
277,1.378791332244873,x,3.216
278,1.3897268772125244,x_ref,3.424
279,1.3897268772125244,x,3.216
280,1.3992588520050049,x_ref,3.424
281,1.3992588520050049,x,3.216
282,1.4099299907684326,x_ref,3.424
283,1.4099299907684326,x,3.36
284,1.4188897609710693,x_ref,3.544
285,1.4188897609710693,x,3.36
286,1.429574966430664,x_ref,3.544
287,1.429574966430664,x,3.36
288,1.43959379196167,x_ref,3.544
289,1.43959379196167,x,3.36
290,1.448833703994751,x_ref,3.544
291,1.448833703994751,x,3.36
292,1.4597423076629639,x_ref,3.544
293,1.4597423076629639,x,3.36
294,1.4692752361297607,x_ref,3.672
295,1.4692752361297607,x,3.36
296,1.4795770645141602,x_ref,3.672
297,1.4795770645141602,x,3.36
298,1.4896819591522217,x_ref,3.672
299,1.4896819591522217,x,3.36
300,1.4989008903503418,x_ref,3.672
301,1.4989008903503418,x,3.36
302,1.5096795558929443,x_ref,3.672
303,1.5096795558929443,x,3.688
304,1.5194642543792725,x_ref,3.8
305,1.5194642543792725,x,3.688
306,1.5297577381134033,x_ref,3.8
307,1.5297577381134033,x,3.688
308,1.5394155979156494,x_ref,3.8
309,1.5394155979156494,x,3.688
310,1.5491669178009033,x_ref,3.8
311,1.5491669178009033,x,3.688
312,1.5587801933288574,x_ref,3.8
313,1.5587801933288574,x,3.688
314,1.5698938369750977,x_ref,3.928
315,1.5698938369750977,x,3.688
316,1.5794978141784668,x_ref,3.928
317,1.5794978141784668,x,3.688
318,1.5897390842437744,x_ref,3.928
319,1.5897390842437744,x,3.688
320,1.5989468097686768,x_ref,3.928
321,1.5989468097686768,x,3.688
322,1.609757661819458,x_ref,3.928
323,1.609757661819458,x,3.984
324,1.6191136837005615,x_ref,3.928
325,1.6191136837005615,x,3.984
326,1.6296212673187256,x_ref,4.056
327,1.6296212673187256,x,3.984
328,1.6394507884979248,x_ref,4.056
329,1.6394507884979248,x,3.984
330,1.6488492488861084,x_ref,4.056
331,1.6488492488861084,x,3.984
332,1.6597263813018799,x_ref,4.056
333,1.6597263813018799,x,3.984
334,1.6694481372833252,x_ref,4.056
335,1.6694481372833252,x,3.984
336,1.678938865661621,x_ref,4.176
337,1.678938865661621,x,3.984
338,1.6898036003112793,x_ref,4.176
339,1.6898036003112793,x,3.984
340,1.6989943981170654,x_ref,4.176
341,1.6989943981170654,x,3.984
342,1.710057258605957,x_ref,4.176
343,1.710057258605957,x,4.12
344,1.719855546951294,x_ref,4.176
345,1.719855546951294,x,4.12
346,1.7295279502868652,x_ref,4.304
347,1.7295279502868652,x,4.12
348,1.7396528720855713,x_ref,4.304
349,1.7396528720855713,x,4.12
350,1.7489731311798096,x_ref,4.304
