,time,signal,value
0,0.0,x_ref,0.0
1,0.0,x,0.0
2,0.0,z_ref,0.0
3,0.0,z,0.0
4,0.0,alpha_ref,0.0
5,0.0,alpha,0.0
6,0.009137630462646484,x_ref,0.0
7,0.009137630462646484,x,0.0
8,0.009137630462646484,z_ref,0.0
9,0.009137630462646484,z,0.0
10,0.009137630462646484,alpha_ref,0.0
11,0.009137630462646484,alpha,0.0
12,0.019385099411010742,x_ref,0.0
13,0.019385099411010742,x,0.0
14,0.019385099411010742,z_ref,0.0
15,0.019385099411010742,z,0.0
16,0.019385099411010742,alpha_ref,0.0
17,0.019385099411010742,alpha,0.0
18,0.0295255184173584,x_ref,0.04
19,0.0295255184173584,x,0.0
20,0.0295255184173584,z_ref,0.0
21,0.0295255184173584,z,0.0
22,0.0295255184173584,alpha_ref,0.0
23,0.0295255184173584,alpha,0.0
24,0.039403676986694336,x_ref,0.04
25,0.039403676986694336,x,0.0
26,0.039403676986694336,z_ref,0.0
27,0.039403676986694336,z,0.0
28,0.039403676986694336,alpha_ref,0.0
29,0.039403676986694336,alpha,0.0
30,0.04947328567504883,x_ref,0.04
31,0.04947328567504883,x,0.0
32,0.04947328567504883,z_ref,0.0
33,0.04947328567504883,z,0.0
34,0.04947328567504883,alpha_ref,0.0
35,0.04947328567504883,alpha,0.0
36,0.07693314552307129,x_ref,0.04
37,0.07693314552307129,x,0.0
38,0.07693314552307129,z_ref,0.288
39,0.07693314552307129,z,0.0
40,0.07693314552307129,alpha_ref,0.0
41,0.07693314552307129,alpha,0.0
42,0.09186768531799316,x_ref,0.192
43,0.09186768531799316,x,0.08
44,0.09186768531799316,z_ref,0.288
45,0.09186768531799316,z,0.0
46,0.09186768531799316,alpha_ref,0.0
47,0.09186768531799316,alpha,0.0
48,0.09748339653015137,x_ref,0.192
49,0.09748339653015137,x,0.08
50,0.09748339653015137,z_ref,0.288
51,0.09748339653015137,z,0.0
52,0.09748339653015137,alpha_ref,0.0
53,0.09748339653015137,alpha,0.0
54,0.10750174522399902,x_ref,0.192
55,0.10750174522399902,x,0.08
56,0.10750174522399902,z_ref,0.888
57,0.10750174522399902,z,0.0
58,0.10750174522399902,alpha_ref,0.0
59,0.10750174522399902,alpha,0.0
60,0.12032699584960938,x_ref,0.192
61,0.12032699584960938,x,0.08
62,0.12032699584960938,z_ref,0.888
63,0.12032699584960938,z,0.0
64,0.12032699584960938,alpha_ref,0.0
65,0.12032699584960938,alpha,0.0
66,0.12855076789855957,x_ref,0.44
67,0.12855076789855957,x,0.08
68,0.12855076789855957,z_ref,0.888
69,0.12855076789855957,z,0.0
70,0.12855076789855957,alpha_ref,0.0
71,0.12855076789855957,alpha,0.0
72,0.1376631259918213,x_ref,0.44
73,0.1376631259918213,x,0.08
74,0.1376631259918213,z_ref,0.888
75,0.1376631259918213,z,0.0
76,0.1376631259918213,alpha_ref,0.0
77,0.1376631259918213,alpha,0.0
78,0.14733576774597168,x_ref,0.44
79,0.14733576774597168,x,0.08
80,0.14733576774597168,z_ref,0.888
81,0.14733576774597168,z,0.0
82,0.14733576774597168,alpha_ref,0.036
83,0.14733576774597168,alpha,0.0
84,0.17797183990478516,x_ref,0.44
85,0.17797183990478516,x,0.632
86,0.17797183990478516,z_ref,1.68
87,0.17797183990478516,z,1.552
88,0.17797183990478516,alpha_ref,0.036
89,0.17797183990478516,alpha,0.036
90,0.18845868110656738,x_ref,0.696
91,0.18845868110656738,x,0.632
92,0.18845868110656738,z_ref,1.68
93,0.18845868110656738,z,1.552
94,0.18845868110656738,alpha_ref,0.036
95,0.18845868110656738,alpha,0.036
96,0.2005167007446289,x_ref,0.696
97,0.2005167007446289,x,0.632
98,0.2005167007446289,z_ref,1.68
99,0.2005167007446289,z,1.552
100,0.2005167007446289,alpha_ref,0.036
101,0.2005167007446289,alpha,0.036
102,0.20879626274108887,x_ref,0.696
103,0.20879626274108887,x,0.632
104,0.20879626274108887,z_ref,1.68
105,0.20879626274108887,z,1.552
106,0.20879626274108887,alpha_ref,0.036
107,0.20879626274108887,alpha,0.036
108,0.21836018562316895,x_ref,0.696
109,0.21836018562316895,x,0.632
110,0.21836018562316895,z_ref,2.352
111,0.21836018562316895,z,1.552
112,0.21836018562316895,alpha_ref,0.036
113,0.21836018562316895,alpha,0.036
114,0.23018980026245117,x_ref,0.696
115,0.23018980026245117,x,0.632
116,0.23018980026245117,z_ref,2.352
117,0.23018980026245117,z,1.552
118,0.23018980026245117,alpha_ref,0.036
119,0.23018980026245117,alpha,0.036
120,0.23909687995910645,x_ref,0.936
121,0.23909687995910645,x,0.632
122,0.23909687995910645,z_ref,2.352
123,0.23909687995910645,z,1.552
124,0.23909687995910645,alpha_ref,0.036
125,0.23909687995910645,alpha,0.036
126,0.2513108253479004,x_ref,0.936
127,0.2513108253479004,x,0.632
128,0.2513108253479004,z_ref,2.352
129,0.2513108253479004,z,1.552
130,0.2513108253479004,alpha_ref,0.072
131,0.2513108253479004,alpha,0.036
132,0.28034162521362305,x_ref,0.936
133,0.28034162521362305,x,1.048
134,0.28034162521362305,z_ref,3.032
135,0.28034162521362305,z,2.872
136,0.28034162521362305,alpha_ref,0.072
137,0.28034162521362305,alpha,0.036
138,0.2947814464569092,x_ref,1.192
139,0.2947814464569092,x,1.048
140,0.2947814464569092,z_ref,3.032
141,0.2947814464569092,z,2.872
142,0.2947814464569092,alpha_ref,0.072
143,0.2947814464569092,alpha,0.036
144,0.30274105072021484,x_ref,1.192
145,0.30274105072021484,x,1.048
146,0.30274105072021484,z_ref,3.032
147,0.30274105072021484,z,2.872
148,0.30274105072021484,alpha_ref,0.072
149,0.30274105072021484,alpha,0.036
150,0.30910754203796387,x_ref,1.192
151,0.30910754203796387,x,1.048
152,0.30910754203796387,z_ref,3.032
153,0.30910754203796387,z,2.872
154,0.30910754203796387,alpha_ref,0.072
155,0.30910754203796387,alpha,0.036
156,0.3201267719268799,x_ref,1.192
157,0.3201267719268799,x,1.048
158,0.3201267719268799,z_ref,3.688
159,0.3201267719268799,z,2.872
160,0.3201267719268799,alpha_ref,0.072
161,0.3201267719268799,alpha,0.036
162,0.33065009117126465,x_ref,1.192
163,0.33065009117126465,x,1.048
164,0.33065009117126465,z_ref,3.688
165,0.33065009117126465,z,2.872
166,0.33065009117126465,alpha_ref,0.072
167,0.33065009117126465,alpha,0.036
168,0.34070754051208496,x_ref,1.448
169,0.34070754051208496,x,1.048
170,0.34070754051208496,z_ref,3.688
171,0.34070754051208496,z,2.872
172,0.34070754051208496,alpha_ref,0.072
173,0.34070754051208496,alpha,0.036
174,0.3493046760559082,x_ref,1.448
175,0.3493046760559082,x,1.048
176,0.3493046760559082,z_ref,3.688
177,0.3493046760559082,z,2.872
178,0.3493046760559082,alpha_ref,0.108
179,0.3493046760559082,alpha,0.036
180,0.37886524200439453,x_ref,1.448
181,0.37886524200439453,x,1.536
182,0.37886524200439453,z_ref,4.44
183,0.37886524200439453,z,4.192
184,0.37886524200439453,alpha_ref,0.108
185,0.37886524200439453,alpha,0.072
186,0.39225149154663086,x_ref,1.688
187,0.39225149154663086,x,1.536
188,0.39225149154663086,z_ref,4.44
189,0.39225149154663086,z,4.192
190,0.39225149154663086,alpha_ref,0.108
191,0.39225149154663086,alpha,0.072
192,0.4012458324432373,x_ref,1.688
193,0.4012458324432373,x,1.536
194,0.4012458324432373,z_ref,4.44
195,0.4012458324432373,z,4.192
196,0.4012458324432373,alpha_ref,0.108
197,0.4012458324432373,alpha,0.072
198,0.40928101539611816,x_ref,1.688
199,0.40928101539611816,x,1.536
200,0.40928101539611816,z_ref,4.44
201,0.40928101539611816,z,4.192
202,0.40928101539611816,alpha_ref,0.108
203,0.40928101539611816,alpha,0.072
204,0.4193849563598633,x_ref,1.688
205,0.4193849563598633,x,1.536
206,0.4193849563598633,z_ref,4.44
207,0.4193849563598633,z,4.192
208,0.4193849563598633,alpha_ref,0.108
209,0.4193849563598633,alpha,0.072
210,0.43057751655578613,x_ref,1.688
211,0.43057751655578613,x,1.536
212,0.43057751655578613,z_ref,5.104
213,0.43057751655578613,z,4.192
214,0.43057751655578613,alpha_ref,0.108
215,0.43057751655578613,alpha,0.072
216,0.4404582977294922,x_ref,1.944
217,0.4404582977294922,x,1.536
218,0.4404582977294922,z_ref,5.104
219,0.4404582977294922,z,4.192
220,0.4404582977294922,alpha_ref,0.108
221,0.4404582977294922,alpha,0.072
222,0.4490060806274414,x_ref,1.944
223,0.4490060806274414,x,1.536
224,0.4490060806274414,z_ref,5.104
225,0.4490060806274414,z,4.192
226,0.4490060806274414,alpha_ref,0.144
227,0.4490060806274414,alpha,0.072
228,0.47758007049560547,x_ref,1.944
229,0.47758007049560547,x,2.016
230,0.47758007049560547,z_ref,5.104
231,0.47758007049560547,z,5.44
232,0.47758007049560547,alpha_ref,0.144
233,0.47758007049560547,alpha,0.108
234,0.4881625175476074,x_ref,2.192
235,0.4881625175476074,x,2.016
236,0.4881625175476074,z_ref,5.768
237,0.4881625175476074,z,5.44
238,0.4881625175476074,alpha_ref,0.144
239,0.4881625175476074,alpha,0.108
240,0.4971001148223877,x_ref,2.192
241,0.4971001148223877,x,2.016
242,0.4971001148223877,z_ref,5.768
243,0.4971001148223877,z,5.44
244,0.4971001148223877,alpha_ref,0.144
245,0.4971001148223877,alpha,0.108
246,0.5073530673980713,x_ref,2.192
247,0.5073530673980713,x,2.016
248,0.5073530673980713,z_ref,5.768
249,0.5073530673980713,z,5.44
250,0.5073530673980713,alpha_ref,0.144
251,0.5073530673980713,alpha,0.108
252,0.5172951221466064,x_ref,2.192
253,0.5172951221466064,x,2.016
254,0.5172951221466064,z_ref,5.768
255,0.5172951221466064,z,5.44
256,0.5172951221466064,alpha_ref,0.144
257,0.5172951221466064,alpha,0.108
258,0.528059720993042,x_ref,2.192
259,0.528059720993042,x,2.016
260,0.528059720993042,z_ref,6.432
261,0.528059720993042,z,5.44
262,0.528059720993042,alpha_ref,0.144
263,0.528059720993042,alpha,0.108
264,0.5374257564544678,x_ref,2.432
265,0.5374257564544678,x,2.016
266,0.5374257564544678,z_ref,6.432
267,0.5374257564544678,z,5.44
268,0.5374257564544678,alpha_ref,0.144
269,0.5374257564544678,alpha,0.108
270,0.5474135875701904,x_ref,2.432
271,0.5474135875701904,x,2.016
272,0.5474135875701904,z_ref,6.432
273,0.5474135875701904,z,5.44
274,0.5474135875701904,alpha_ref,0.144
275,0.5474135875701904,alpha,0.108
276,0.5740177631378174,x_ref,2.432
277,0.5740177631378174,x,2.512
278,0.5740177631378174,z_ref,6.432
279,0.5740177631378174,z,6.76
280,0.5740177631378174,alpha_ref,0.144
281,0.5740177631378174,alpha,0.144
282,0.5848369598388672,x_ref,2.432
283,0.5848369598388672,x,2.512
284,0.5848369598388672,z_ref,7.128
285,0.5848369598388672,z,6.76
286,0.5848369598388672,alpha_ref,0.144
287,0.5848369598388672,alpha,0.144
288,0.5952138900756836,x_ref,2.688
289,0.5952138900756836,x,2.512
290,0.5952138900756836,z_ref,7.128
291,0.5952138900756836,z,6.76
292,0.5952138900756836,alpha_ref,0.144
293,0.5952138900756836,alpha,0.144
294,0.6048650741577148,x_ref,2.688
295,0.6048650741577148,x,2.512
296,0.6048650741577148,z_ref,7.128
297,0.6048650741577148,z,6.76
298,0.6048650741577148,alpha_ref,0.18
299,0.6048650741577148,alpha,0.144
300,0.615044355392456,x_ref,2.688
301,0.615044355392456,x,2.512
302,0.615044355392456,z_ref,7.128
303,0.615044355392456,z,6.76
304,0.615044355392456,alpha_ref,0.18
305,0.615044355392456,alpha,0.144
306,0.6248946189880371,x_ref,2.688
307,0.6248946189880371,x,2.512
308,0.6248946189880371,z_ref,7.128
309,0.6248946189880371,z,6.76
310,0.6248946189880371,alpha_ref,0.18
311,0.6248946189880371,alpha,0.144
312,0.6353392601013184,x_ref,2.688
313,0.6353392601013184,x,2.512
314,0.6353392601013184,z_ref,7.792
315,0.6353392601013184,z,6.76
316,0.6353392601013184,alpha_ref,0.18
317,0.6353392601013184,alpha,0.144
318,0.6457819938659668,x_ref,2.928
319,0.6457819938659668,x,2.512
320,0.6457819938659668,z_ref,7.792
321,0.6457819938659668,z,6.76
322,0.6457819938659668,alpha_ref,0.18
323,0.6457819938659668,alpha,0.144
324,0.6622061729431152,x_ref,2.928
325,0.6622061729431152,x,2.512
326,0.6622061729431152,z_ref,7.792
327,0.6622061729431152,z,6.76
328,0.6622061729431152,alpha_ref,0.18
329,0.6622061729431152,alpha,0.144
330,0.6783475875854492,x_ref,2.928
331,0.6783475875854492,x,3.008
332,0.6783475875854492,z_ref,7.792
333,0.6783475875854492,z,8.096
334,0.6783475875854492,alpha_ref,0.18
335,0.6783475875854492,alpha,0.18
336,0.6910104751586914,x_ref,3.184
337,0.6910104751586914,x,3.008
