,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
56,94.79559803009033,113.89595786221687,32.171875,0.732421875,0.751953125,-0.0005080400733277202,106.85,45.0,124.17,0.0,32.15,8.74,0.0,57.912000000000006,14.072,0.0
57,94.8724524974823,113.89595786221687,32.171875,0.732421875,0.751953125,-0.0005045119905844331,104.7,45.0,122.33,0.0,34.3,8.74,0.0,57.912000000000006,14.072,0.0
58,94.90660357475281,113.89595786221687,32.171875,0.732421875,0.751953125,-0.0005203882465139031,104.7,45.0,122.08,0.0,34.3,9.23,0.0,57.912000000000006,14.072,0.0
59,94.93501448631287,113.89595786221687,32.17499923706055,0.732421875,0.751953125,-0.000488635734654963,104.7,45.0,122.08,0.0,34.3,9.23,0.0,57.912000000000006,14.072,0.0
60,94.98098540306091,113.89595786221687,32.17812728881836,0.732421875,0.751953125,-0.0005115680978633463,104.7,45.0,121.76,0.0,34.3,9.85,0.0,57.912000000000006,14.072,0.0
61,94.98234057426453,113.89595786221687,32.17812728881836,0.732421875,0.751953125,-0.0005115680978633463,104.7,45.0,121.76,0.0,34.3,9.85,0.0,57.912000000000006,14.072,0.0
62,94.98993849754333,113.89595786221687,32.17812728881836,0.732421875,0.751953125,-0.0005115680978633463,102.52,45.0,119.89,0.0,36.48,9.85,0.0,57.912000000000006,14.072,0.0
63,95.04668974876404,119.52176947806305,32.17812728881836,0.732421875,0.751953125,-0.0005080400733277202,100.84,45.0,118.45,0.0,38.16,9.85,0.0,57.912000000000006,14.072,0.0
64,95.12681818008423,119.52176947806305,32.17812728881836,0.732421875,0.751953125,-0.0005133321392349899,100.84,45.0,118.16,0.0,38.16,10.41,0.0,69.49600000000001,17.576,0.0
65,95.18083119392395,119.52176947806305,32.17812728881836,0.732421875,0.751953125,-0.0004833436687476933,100.84,45.0,118.16,0.0,38.16,10.41,0.0,69.49600000000001,17.576,0.0
66,95.19541835784912,119.52176947806305,32.17812728881836,0.732421875,0.751953125,-0.0005115680978633463,98.76,45.0,116.12,0.0,40.24,10.92,0.0,69.49600000000001,17.576,0.0
