,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
0,33.8172287940979,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007973406463861465,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33.82847857475281,172.26820904642008,31.975000381469727,0.0,0.0,-0.000795576605014503,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,33.84753084182739,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007797003490850329,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.87148714065552,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007779363077133894,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,33.87275505065918,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007779363077133894,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,33.88501286506653,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007885204977355897,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,33.88737654685974,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007885204977355897,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,33.90011692047119,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007779363077133894,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,33.907520055770874,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007779363077133894,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,33.921130657196045,172.26820904642008,31.975000381469727,0.0,0.0,-0.0007797003490850329,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,33.92753529548645,209.25503012666752,31.975000381469727,0.0,0.0,-0.0007797003490850329,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,33.94141697883606,209.25503012666752,31.975000381469727,0.0,0.0,-0.0007814643904566765,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,33.96445417404175,209.25503012666752,31.975000381469727,0.0,0.0,-0.000795576605014503,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,33.979249477386475,209.25503012666752,31.975000381469727,0.0,0.0,-0.0007938125636428595,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,33.996469497680664,209.25503012666752,31.975000381469727,0.0,0.0,-0.0007938125636428595,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,33.99769043922424,209.25503012666752,31.975000381469727,0.0,0.0,-0.0007849924149923027,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
