,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
0,27.73164653778076,332.8804730436894,31.828125,0.0,0.0,-0.0006368141039274633,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.888063192367554,332.8804730436894,31.828125,0.0,0.0,-0.0006509263184852898,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,27.93773365020752,332.8804730436894,31.828125,0.0,0.0,-0.0006473982357420027,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,28.079987049102783,133.88349613726157,31.828125,0.0,0.0,-0.0006632744916714728,139.0,45.0,156.54,0.0,0.0,0.0,0.0,3.248,4.0,0.0
4,28.36944031715393,133.88349613726157,31.828125,0.0,0.0,-0.0006385781452991068,139.0,45.0,156.54,0.0,0.0,0.0,0.0,6.496,8.064,0.0
5,28.39229154586792,133.88349613726157,31.828125,0.0,0.0,-0.0006385781452991068,139.0,45.0,156.54,0.0,0.0,0.0,0.0,6.496,8.064,0.0
6,28.398986339569092,133.88349613726157,31.828125,0.0,0.0,-0.0006385781452991068,139.0,45.0,156.54,0.0,0.0,0.0,0.0,6.496,8.064,0.0
7,28.450366258621216,133.88349613726157,31.828125,0.0,0.0,-0.0006385781452991068,139.0,45.0,156.54,0.0,0.0,0.0,0.0,6.496,8.064,0.0
8,28.499990224838257,133.88349613726157,31.828125,0.0,0.0,-0.0006385781452991068,139.0,45.0,156.54,0.0,0.0,0.0,0.0,6.496,8.064,0.0
9,28.524837970733643,133.88349613726157,31.828125,0.0,0.0,-0.0006385781452991068,139.0,45.0,156.54,0.0,0.0,0.0,0.0,6.496,8.064,0.0
10,28.541741132736206,133.88349613726157,31.828125,0.0,0.0,-0.0006579824257642031,139.0,45.0,156.54,0.0,0.0,0.0,0.0,6.496,8.064,0.0
