,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
0,18.458699703216553,154.69136595171196,31.9375,0.0,0.0,-0.0006773867644369602,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.576368808746338,154.69136595171196,31.9375,0.0,0.0,-0.0006773867644369602,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,18.648204803466797,154.69136595171196,31.9375,0.0,0.0,-0.0006773867644369602,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,18.72349262237549,154.69136595171196,31.9375,0.0,0.0,-0.000670330598950386,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,18.769713640213013,154.69136595171196,31.9375,0.0,0.0,-0.000670330598950386,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,18.798125982284546,154.69136595171196,31.9375,0.0,0.0,-0.000670330598950386,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,18.816434383392334,154.69136595171196,31.9375,0.0,0.0,-0.000670330598950386,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,18.951069116592407,154.69136595171196,31.9375,0.0,0.0,-0.0006685666157864034,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,18.984093189239502,154.69136595171196,31.9375,0.0,0.0,-0.0006844428717158735,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,19.055058002471924,463.9913027359702,31.9375,0.0,0.0,-0.0006844428717158735,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,19.088800191879272,463.9913027359702,31.9375,0.0,0.0,-0.0006650385330431163,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19.105613231658936,463.9913027359702,31.9375,0.0,0.0,-0.0006650385330431163,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,19.147438049316406,463.9913027359702,31.9375,0.0,0.0,-0.0006650385330431163,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,19.218719482421875,463.9913027359702,31.9375,0.0,0.0,-0.0006862068548798561,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
14,19.23094129562378,463.9913027359702,31.9375,0.0,0.0,-0.0006862068548798561,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
15,19.234007358551025,463.9913027359702,31.9375,0.0,0.0,-0.0006862068548798561,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
16,19.248985290527344,463.9913027359702,31.9375,0.0,0.0,-0.0006862068548798561,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
17,19.271286725997925,463.9913027359702,31.9375,0.0,0.0,-0.0006773867644369602,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
18,19.328343391418457,463.9913027359702,31.9375,0.0,0.0,-0.0006773867644369602,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
19,19.36101484298706,463.9913027359702,31.9375,0.0,0.0,-0.0006950270035304129,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
20,19.37465476989746,463.9913027359702,31.9375,0.0,0.0,-0.0006950270035304129,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
21,19.432555198669434,463.9913027359702,31.9375,0.0,0.0,-0.0007003191276453435,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
22,19.4508159160614,463.9913027359702,31.9375,0.0,0.0,-0.0007003191276453435,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
23,19.492566347122192,463.9913027359702,31.94062614440918,0.0,0.0,-0.0006685666157864034,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
24,19.55516219139099,114.20597829698985,31.94062614440918,0.0,0.0,-0.000654454343020916,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
25,19.61375856399536,114.20597829698985,31.9375,0.0,0.0,-0.000654454343020916,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
26,19.665309190750122,114.20597829698985,31.9375,0.0,0.0,-0.000654454343020916,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
27,19.731419324874878,114.20597829698985,31.94062614440918,0.0,0.0,-0.0006914989789947867,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
28,19.732991695404053,114.20597829698985,31.94062614440918,0.0,0.0,-0.0006914989789947867,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
29,19.768446922302246,114.20597829698985,31.94062614440918,0.0,0.0,-0.0006914989789947867,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
30,19.806177139282227,114.20597829698985,31.9375,0.0,0.0,-0.0006668025744147599,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
31,19.858717918395996,114.20597829698985,31.9375,0.0,0.0,-0.0006862068548798561,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
32,19.892719745635986,114.20597829698985,31.9375,0.0,0.0,-0.0006791507476009429,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
33,19.92041850090027,114.20597829698985,31.9375,0.0,0.0,-0.0006791507476009429,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
34,19.968462705612183,114.20597829698985,31.9375,0.0,0.0,-0.0006914989789947867,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
35,19.996164560317993,114.20597829698985,31.9375,0.0,0.0,-0.0006914989789947867,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
36,20.056942224502563,114.20597829698985,31.9375,0.0,0.0,-0.0006985550862737,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
