,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref
0,32.9744930267334,257.62107842417146,31.918750762939453,0.0,0.0,-0.0006562183843925595,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32.975961208343506,257.62107842417146,31.918750762939453,0.0,0.0,-0.0006562183843925595,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,33.03282403945923,257.62107842417146,31.918750762939453,0.0,0.0,-0.0006650385330431163,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33.04928374290466,257.62107842417146,31.918750762939453,0.0,0.0,-0.0006650385330431163,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,33.066426277160645,257.62107842417146,31.918750762939453,0.0,0.0,-0.0006650385330431163,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,33.07560658454895,257.62107842417146,31.918750762939453,0.0,0.0,-0.0006650385330431163,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,33.09285855293274,257.62107842417146,31.918750762939453,0.0,0.0,-0.0006650385330431163,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,33.108298778533936,257.62107842417146,31.918750762939453,0.0,0.0,-0.000654454343020916,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,33.12313628196716,257.62107842417146,31.918750762939453,0.0,0.0,-0.000654454343020916,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,33.15596961975098,257.62107842417146,31.918750762939453,0.0,0.0,-0.000654454343020916,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,33.25326323509216,156.59064873604808,31.918750762939453,0.0,0.0,-0.0006562183843925595,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,33.33319687843323,156.59064873604808,31.921875,0.0,0.0,-0.0006562183843925595,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,33.51141119003296,156.59064873604808,31.921875,0.0,0.0,-0.0006509263184852898,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,33.616182804107666,156.59064873604808,31.921875,0.0,0.0,-0.0006526903598569334,139.0,45.0,156.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,33.66926860809326,156.59064873604808,31.921875,0.0,0.0,-0.0006456342525780201,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
15,33.80835270881653,156.59064873604808,31.921875,0.0,0.0,-0.0006615105085074902,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
16,33.83934259414673,156.59064873604808,31.921875,0.0,0.0,-0.0006615105085074902,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
17,33.870426654815674,156.59064873604808,31.921875,0.0,0.0,-0.0006615105085074902,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
18,33.924288511276245,156.59064873604808,31.921875,0.0,0.0,-0.0006615105085074902,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
19,33.937337160110474,156.59064873604808,31.921875,0.0,0.0,-0.0006615105085074902,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
20,33.986210346221924,110.02625361102432,31.921875,0.0,0.0,-0.0006526903598569334,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
21,34.072402238845825,110.02625361102432,31.921875,0.0,0.0,-0.0006526903598569334,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
22,34.07384920120239,110.02625361102432,31.921875,0.0,0.0,-0.0006526903598569334,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
23,34.119876861572266,110.02625361102432,31.921875,0.0,0.0,-0.0006597464671358466,139.0,45.0,156.54,0.0,0.0,0.0,0.0,11.576,2.448,0.0
24,34.19765114784241,110.02625361102432,31.921875,0.0,0.0,-0.0006403421284630895,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
25,34.253026723861694,110.02625361102432,31.921875,0.0,0.0,-0.0006403421284630895,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
26,34.273178577423096,110.02625361102432,31.921875,0.0,0.0,-0.0006438702112063766,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
27,34.27616333961487,110.02625361102432,31.921875,0.0,0.0,-0.0006438702112063766,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
28,34.30491328239441,110.02625361102432,31.921875,0.0,0.0,-0.0006438702112063766,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
29,34.34345531463623,110.02625361102432,31.921875,0.0,0.0,-0.0006579824257642031,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
30,34.35498762130737,110.02625361102432,31.921875,0.0,0.0,-0.000654454343020916,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
31,34.398115396499634,110.02625361102432,31.921875,0.0,0.0,-0.0006456342525780201,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
32,34.44736313819885,110.02625361102432,31.921875,0.0,0.0,-0.0006456342525780201,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
33,34.456767320632935,110.02625361102432,31.921875,0.0,0.0,-0.0006456342525780201,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
34,34.54139041900635,175.55110577489822,31.921875,0.0,0.0,-0.0006562183843925595,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
35,34.58394169807434,175.55110577489822,31.921875,0.0,0.0,-0.0006562183843925595,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
36,34.61821722984314,175.55110577489822,31.921875,0.0,0.0,-0.0006685666157864034,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
37,34.66262459754944,175.55110577489822,31.921875,0.0,0.0,-0.0006685666157864034,139.0,45.0,156.54,0.0,0.0,0.0,0.0,23.16,5.056,0.0
38,34.725255727767944,175.55110577489822,31.921875,0.0,0.0,-0.0006491622771136463,139.0,45.0,156.54,0.0,0.0,0.0,0.0,34.744,7.848,0.0
39,34.79194521903992,175.55110577489822,31.921875,0.0,0.0,-0.0006720946403220296,139.0,45.0,156.54,0.0,0.0,0.0,0.0,34.744,7.848,0.0
40,34.952054023742676,175.55110577489822,31.921875,0.0,0.0,-0.000670330598950386,137.57,45.0,155.21,0.0,1.43,0.12,0.0,34.744,7.848,0.0
41,35.02156901359558,162.32774132100204,31.921875,0.0,0.0,-0.0006668025744147599,136.06,45.0,153.72,0.0,2.94,0.47,0.0,34.744,7.848,0.0
42,35.04625606536865,162.32774132100204,31.921875,0.0,0.0,-0.0006668025744147599,136.06,45.0,153.72,0.0,2.94,0.47,0.0,34.744,7.848,0.0
43,35.06558179855347,162.32774132100204,31.921875,0.0,0.0,-0.0006668025744147599,134.24,45.0,151.96,0.0,4.76,0.78,0.0,34.744,7.848,0.0
44,35.13257193565369,162.32774132100204,31.921875,0.0,0.0,-0.0006720946403220296,134.24,45.0,151.96,0.0,4.76,0.78,0.0,34.744,7.848,0.0
45,35.19367599487305,162.32774132100204,31.921875,0.0,0.0,-0.0006826788303442299,132.94,45.0,150.67,0.0,6.06,1.09,0.0,34.744,7.848,0.0
46,35.2249960899353,162.32774132100204,31.921875,0.0,0.0,-0.0006826788303442299,132.94,45.0,150.67,0.0,6.06,1.09,0.0,46.328,10.84,0.0
47,35.256848096847534,162.32774132100204,31.921875,0.0,0.0,-0.0006826788303442299,132.94,45.0,150.67,0.0,6.06,1.09,0.0,46.328,10.84,0.0
48,35.29161047935486,162.32774132100204,31.921875,0.0,0.0,-0.0006632744916714728,131.38,45.0,149.14,0.0,7.62,1.42,0.0,46.328,10.84,0.0
49,35.37132811546326,162.32774132100204,31.921875,0.0,0.0,-0.0006632744916714728,131.38,45.0,148.98,0.0,7.62,1.75,0.0,46.328,10.84,0.0
50,35.4326605796814,162.32774132100204,31.921875,0.0,0.0,-0.0006615105085074902,129.79,45.0,147.58,0.0,9.21,1.75,0.0,46.328,10.84,0.0
51,35.44688105583191,162.32774132100204,31.921875,0.0,0.0,-0.0006738586816936731,128.31,45.0,146.12,0.0,10.69,2.09,0.0,46.328,10.84,0.0
52,35.50289750099182,162.32774132100204,31.921875,0.0,0.0,-0.0006809147889725864,128.31,45.0,146.12,0.0,10.69,2.09,0.0,46.328,10.84,0.0
53,35.52182149887085,162.32774132100204,31.921875,0.0,0.0,-0.0006809147889725864,128.31,45.0,146.12,0.0,10.69,2.09,0.0,46.328,10.84,0.0
54,35.61498022079468,162.32774132100204,31.921875,0.0,0.0,-0.000710903259459883,126.82,45.0,144.81,0.0,12.18,2.09,0.0,46.328,10.84,0.0
55,35.77888083457947,162.32774132100204,31.921875,0.0,0.0,-0.0006932629621587694,126.82,45.0,144.64,0.0,12.18,2.44,0.0,57.912000000000006,14.072,0.0
56,35.8559775352478,458.70754173036227,31.921875,0.0,0.0,-0.0007020831108093262,121.82,45.0,140.0,0.0,17.18,2.99,0.0,57.912000000000006,14.072,0.0
