,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref,offset_ref,theta_ref,radius_ref
0,0.0,100.0,24.97187614440918,0.818359375,1.25,-7.638078212738037,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
1,0.05543184280395508,103.20976530377716,24.97187614440918,1.94921875,2.9765625,4.852855205535889,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
2,0.11016273498535156,186.7742085331111,24.97187614440918,2.244140625,3.427734375,-2.943335771560669,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
3,0.1642160415649414,186.7742085331111,24.97187614440918,2.009765625,3.06640625,-4.877180576324463,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
4,0.21871042251586914,164.27824903264633,24.97187614440918,1.6953125,2.58984375,-5.728558540344238,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
5,0.2728428840637207,164.27824903264633,24.97187614440918,1.521484375,2.32421875,-6.105597496032715,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
6,0.32686591148376465,106.2633443676738,24.97187614440918,1.37109375,2.095703125,-6.652912139892578,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
7,0.38182878494262695,100.0,24.97187614440918,1.291015625,1.970703125,-6.859675407409668,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
8,0.43470096588134766,100.0,24.97187614440918,1.228515625,1.875,-6.932650566101074,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
9,0.48926377296447754,179.52917719879548,24.97187614440918,1.1875,1.8125,-6.944813251495361,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
10,0.5440599918365479,179.52917719879548,24.97187614440918,1.15625,1.765625,-7.029951095581055,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
11,0.5973007678985596,189.15531966635538,24.97187614440918,1.140625,1.7421875,-6.9083251953125,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
12,0.6499269008636475,189.15531966635538,24.97187614440918,1.134765625,1.732421875,-6.95697546005249,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
13,0.7060797214508057,198.90041011498067,24.97187614440918,1.1328125,1.728515625,-6.9083251953125,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
14,0.7609105110168457,198.90041011498067,24.96875,1.13671875,1.734375,-6.798862457275391,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
15,0.8164539337158203,194.9217652496526,24.96875,1.146484375,1.751953125,-6.531286716461182,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
16,0.8703608512878418,268.9354365108306,24.96875,1.166015625,1.78125,-6.348848342895508,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
17,0.9252176284790039,268.9354365108306,24.96875,1.19140625,1.818359375,-6.166409969329834,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
18,0.9805135726928711,201.7526942610669,24.96875,1.21875,1.861328125,-5.910996913909912,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
19,1.0329022407531738,201.7526942610669,24.96875,1.265625,1.93359375,-5.509632587432861,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
20,1.0858674049377441,253.6647492077734,24.96875,1.322265625,2.01953125,-5.2785444259643555,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
21,1.1418333053588867,253.6647492077734,24.96875,1.396484375,2.130859375,-4.731229782104492,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
22,1.1958296298980713,199.39470500601436,24.96875,1.474609375,2.251953125,-4.025802135467529,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
23,1.2496683597564697,114.29875366057966,24.96875,1.607421875,2.419921875,-2.919010639190674,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
24,1.3027303218841553,114.29875366057966,24.96875,1.76953125,2.701171875,-1.9216821193695068,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
25,1.3580284118652344,100.0,24.96875,1.9375,2.95703125,-0.46217671036720276,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
26,1.4135119915008545,100.0,24.96875,2.154296875,3.2890625,1.6784311532974243,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
27,1.4673149585723877,183.772994394714,24.96875,2.375,3.625,3.91633939743042,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
28,1.5232141017913818,196.13838270285873,24.96875,2.5859375,3.873046875,4.84069299697876,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
29,1.5766956806182861,196.13838270285873,24.96875,2.748046875,4.1953125,6.835350036621094,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
30,1.6303281784057617,149.5625049989385,24.96875,2.91796875,4.45703125,7.808353900909424,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
31,1.6825497150421143,149.5625049989385,24.96875,3.041015625,4.642578125,9.000283241271973,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
32,1.7373239994049072,153.2885602761412,24.96875,3.15625,4.818359375,9.827336311340332,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
33,1.7908315658569336,153.2885602761412,24.96875,3.27734375,5.001953125,11.712530136108398,-0.03,44.53,6.5,-0.47,77.33,85.5,-0.47,77.33,85.5,-0.47,-0.03,44.53,6.5
