,times,frequency,temperature,mass_flow,volume_flow,mouth_pressure,offset,theta,radius,alpha,z,x,alpha_ref,z_ref,x_ref,flow_ref,offset_ref,theta_ref,radius_ref
0,0.0,113.70857586622336,26.293750762939453,0.76171875,1.16796875,-8.525943756103516,-0.03,44.53,5.51,-0.47,77.32,86.5,-0.47,77.32,86.5,-0.47,-0.03,44.53,5.51
1,0.05714726448059082,112.87964362438349,26.293750762939453,5.548828125,8.509765625,478.6934509277344,-0.03,44.53,5.51,-0.47,77.32,86.49,-0.47,77.32,86.48,-0.47,-0.03,44.53,5.52
2,0.1150202751159668,112.87964362438349,26.293750762939453,12.134765625,18.525390625,307.9678039550781,-0.03,44.53,5.53,-0.47,77.32,86.47,-0.47,77.32,86.46,-0.47,-0.03,44.53,5.54
3,0.16881179809570312,391.0455595940459,26.293750762939453,14.435546875,22.03515625,321.27362060546875,-0.03,44.53,5.55,-0.47,77.32,86.46,-0.47,77.32,86.45,-0.47,-0.03,44.53,5.55
4,0.22329449653625488,391.0455595940459,26.293750762939453,15.326171875,23.396484375,328.04815673828125,-0.03,44.53,5.56,-0.47,77.32,86.44,-0.47,77.32,86.43,-0.47,-0.03,44.53,5.57
5,0.28117990493774414,780.2941721656221,26.293750762939453,15.6796875,23.935546875,315.83697509765625,-0.03,44.53,5.58,-0.47,77.32,86.42,-0.47,77.32,86.42,-0.47,-0.03,44.53,5.59
6,0.3396036624908447,780.2941721656221,26.293750762939453,15.90625,24.279296875,324.7156066894531,-0.03,44.53,5.6,-0.47,77.32,86.4,-0.47,77.32,86.4,-0.47,-0.03,44.53,5.6
7,0.39330220222473145,782.437583143332,26.290624618530273,15.970703125,24.37890625,321.50469970703125,-0.03,44.53,5.61,-0.47,77.32,86.39,-0.47,77.32,86.38,-0.47,-0.03,44.53,5.62
8,0.45279955863952637,777.3369523573333,26.287500381469727,15.99609375,24.416015625,320.251953125,-0.03,44.53,5.63,-0.47,77.32,86.38,-0.47,77.32,86.37,-0.47,-0.03,44.53,5.63
9,0.5091335773468018,777.3369523573333,26.287500381469727,16.01171875,24.44140625,324.9588623046875,-0.03,44.53,5.64,-0.47,77.32,86.36,-0.47,77.32,86.35,-0.47,-0.03,44.53,5.65
10,0.5620124340057373,778.0938652590137,26.28437614440918,16.01171875,24.4375,323.8034362792969,-0.03,44.53,5.66,-0.47,77.32,86.34,-0.47,77.32,86.34,-0.47,-0.03,44.53,5.67
11,0.6198363304138184,778.0938652590137,26.28125,16.0078125,24.435546875,321.1276550292969,-0.03,44.53,5.68,-0.47,77.32,86.32,-0.47,77.32,86.32,-0.47,-0.03,44.53,5.68
12,0.6751527786254883,388.1302537892921,26.274999618530273,16.005859375,24.4296875,321.3830871582031,-0.03,44.53,5.69,-0.47,77.32,86.31,-0.47,77.32,86.3,-0.47,-0.03,44.53,5.7
13,0.7340624332427979,388.1302537892921,26.274999618530273,16.00390625,24.4296875,321.1276550292969,-0.03,44.53,5.71,-0.47,77.32,86.29,-0.47,77.32,86.29,-0.47,-0.03,44.53,5.71
14,0.7904987335205078,387.2810875215897,26.271875381469727,16.005859375,24.4296875,329.75091552734375,-0.03,44.53,5.73,-0.47,77.32,86.27,-0.47,77.32,86.27,-0.47,-0.03,44.53,5.73
15,0.8438210487365723,387.2810875215897,26.26875114440918,16.0078125,24.43359375,326.5400085449219,-0.03,44.53,5.74,-0.47,77.32,86.26,-0.47,77.32,86.26,-0.47,-0.03,44.53,5.75
16,0.8978562355041504,108.75079621223081,26.265625,16.01171875,24.439453125,323.6939697265625,-0.03,44.53,5.75,-0.47,77.32,86.25,-0.47,77.32,86.24,-0.47,-0.03,44.53,5.76
17,0.9532923698425293,108.75079621223081,26.259374618530273,16.01171875,24.439453125,325.44537353515625,-0.03,44.53,5.77,-0.47,77.32,86.23,-0.47,77.32,86.22,-0.47,-0.03,44.53,5.78
18,1.0089502334594727,388.68246000751236,26.259374618530273,16.01171875,24.435546875,320.14251708984375,-0.03,44.53,5.79,-0.47,77.32,86.22,-0.47,77.32,86.21,-0.47,-0.03,44.53,5.79
19,1.0675182342529297,387.9423394152535,26.25312614440918,16.009765625,24.435546875,319.0235595703125,-0.03,44.53,5.8,-0.47,77.32,86.2,-0.47,77.32,86.19,-0.47,-0.03,44.53,5.81
20,1.125619888305664,387.9423394152535,26.246875762939453,16.0078125,24.431640625,321.54119873046875,-0.03,44.53,5.82,-0.47,77.32,86.18,-0.47,77.32,86.18,-0.47,-0.03,44.53,5.83
21,1.180739402770996,388.8474638853403,26.243749618530273,16.001953125,24.419921875,319.7776184082031,-0.03,44.53,5.84,-0.47,77.32,86.16,-0.47,77.32,86.16,-0.47,-0.03,44.53,5.84
22,1.2363414764404297,388.8474638853403,26.240625381469727,16.0,24.41796875,330.3590393066406,-0.03,44.53,5.85,-0.47,77.32,86.15,-0.47,77.32,86.14,-0.47,-0.03,44.53,5.86
23,1.2937192916870117,388.82894083203024,26.23750114440918,15.998046875,24.416015625,317.05322265625,-0.03,44.53,5.87,-0.47,77.32,86.14,-0.47,77.33,86.13,-0.47,-0.03,44.53,5.87
